date,period,time,price_yuan_per_kwh,predicted_load_kwh,actual_load_kwh,predicted_pv_kwh,actual_pv_kwh,planned_grid_kwh,planned_charge_kwh,planned_discharge_kwh,predicted_curtailment_kwh,soc_before_kwh,soc_after_kwh,actual_emergency_kwh,actual_surplus_kwh,planned_cost_yuan,emergency_cost_yuan
2025-03-12,113,18:50-19:00,1.2881,720.9475166666666,706.6876333333332,0.0,0.00835,6.960691666666889,0.0,713.9868249999997,0.0,10800.0,10006.681305555556,0.0,14.268233333333342,8.96606693583362,0.0
2025-03-12,114,19:00-19:10,1.3466,698.0408333333334,699.0433333333333,0.0,0.0,0.0,0.0,698.0408333333334,0.0,10006.681305555556,9231.08037962963,1.0024999999999409,0.0,0.0,6.749832499999602
2025-03-12,115,19:10-19:20,1.3523,708.7347833333333,722.1287833333333,0.0018657279046116035,0.0,0.0,0.0,708.7347833333333,0.0018657279046010444,9231.08037962963,8443.597287037037,13.394000000000005,0.0,0.0,90.56353100000004
2025-03-12,116,19:20-19:30,1.3445,713.1065083333333,732.82935,0.0,0.0006,0.0,0.0,713.1065083333333,0.0,8443.597287037037,7651.256722222222,19.72224166666672,0.0,0.0,132.58276960416703
2025-03-12,117,19:30-19:40,1.3483,705.8416666666667,722.0283333333333,0.0,0.0,0.0,0.0,705.8416666666667,0.0,7651.256722222222,6866.988203703704,16.18666666666661,0.0,0.0,109.12241333333296
2025-03-12,118,19:40-19:50,1.349,722.2460666666666,720.4981166666666,0.0001287903407730336,0.0,0.0,0.0,722.2460666666666,0.0001287903407956037,6866.988203703704,6064.492574074075,0.0,1.7479499999999462,0.0,0.0
2025-03-12,119,19:50-20:00,1.3473,726.9259999999999,722.3983833333333,0.0,0.0,0.0,0.0,726.9259999999999,0.0,6064.492574074075,5256.797018518519,0.0,4.527616666666631,0.0,0.0
2025-03-12,120,20:00-20:10,1.3482,718.3758333333333,729.7183333333334,0.0,0.0,0.0,0.0,718.3758333333333,0.0,5256.797018518519,4458.601648148148,11.342500000000086,0.0,0.0,76.45979250000059
2025-03-12,121,20:10-20:20,1.3513,730.9092833333333,750.8316333333333,0.0,0.0,0.0,0.0,730.9092833333333,0.0,4458.601648148148,3646.4802222222224,19.92235000000005,0.0,0.0,134.60535777500036
2025-03-12,122,20:20-20:30,1.34,735.1741083333334,751.3736,0.0,0.0,0.0,0.0,735.1741083333334,0.0,3646.4802222222224,2829.620101851852,16.19949166666663,0.0,0.0,108.53659416666643
2025-03-12,123,20:30-20:40,1.3489,728.4658333333333,727.4816666666667,0.0,0.0,0.0,0.0,728.4658333333333,0.0,2829.620101851852,2020.2136203703703,0.0,0.9841666666666242,0.0,0.0
2025-03-12,124,20:40-20:50,1.3952,738.1922583333333,711.3560833333332,0.0,0.0,0.0,0.0,738.1922583333333,0.0,2020.2136203703703,1200.0,0.0,26.836175000000026,0.0,0.0
2025-03-12,125,20:50-21:00,1.2226,741.0711416666666,713.4562666666667,0.0,0.0,741.0711416666666,0.0,0.0,0.0,1200.0,1200.0,0.0,27.61487499999987,906.0335778016665,0.0
2025-03-12,126,21:00-21:10,0.9332,732.8158333333333,727.5483333333333,0.0,0.0,732.8158333333333,0.0,0.0,0.0,1200.0,1200.0,0.0,5.267500000000041,683.8637356666667,0.0
2025-03-12,127,21:10-21:20,0.9068,733.6085499999999,735.61285,0.0,0.0,733.6085499999999,0.0,0.0,0.0,1200.0,1200.0,2.0043000000000575,0.0,665.23623314,9.087496200000261
2025-03-12,128,21:20-21:30,0.9371,733.7774083333334,717.8918166666667,0.0,0.0,733.7774083333334,0.0,0.0,0.0,1200.0,1200.0,0.0,15.885591666666642,687.6228093491667,0.0
2025-03-12,129,21:30-21:40,0.9371,734.915,704.1333333333333,0.0,0.0,734.915,0.0,0.0,0.0,1200.0,1200.0,0.0,30.781666666666638,688.6888465,0.0
2025-03-12,130,21:40-21:50,0.9871,735.399375,731.8277833333333,0.0,0.0,735.399375,0.0,0.0,0.0,1200.0,1200.0,0.0,3.571591666666677,725.9127230624999,0.0
2025-03-12,131,21:50-22:00,0.7764,651.2306,678.2837499999999,0.0,0.0,651.2306,0.0,0.0,0.0,1200.0,1200.0,27.05314999999996,0.0,505.61543783999997,105.02032829999983
2025-03-12,132,22:00-22:10,0.4209,532.4175,565.3466666666666,0.0,0.0,1365.7508333333333,833.3333333333333,0.0,0.0,1200.0,1950.0,32.92916666666656,0.0,574.84452575,69.29943124999977
2025-03-12,133,22:10-22:20,0.3859,525.6839666666666,545.8892,0.0,0.0,1359.0173,833.3333333333333,0.0,1.1368683772161603e-13,1950.0,2700.0,20.205233333333126,0.0,524.44477607,38.98599771666627
2025-03-12,134,22:20-22:30,0.4368,549.4350666666667,559.7529833333333,0.0,0.0,1216.1017333333311,666.6666666666646,0.0,0.0,2700.0,3299.999999999998,10.31791666666686,0.0,531.193237119999,22.534330000000427
2025-03-12,135,22:30-22:40,0.4198,555.95,568.3683333333333,0.0,0.0,1389.2833333333333,833.3333333333333,0.0,0.0,3299.999999999998,4049.999999999998,12.418333333333294,0.0,583.2211433333333,26.066081666666587
2025-03-12,136,22:40-22:50,0.4186,574.11705,594.3652,0.0,0.0,1407.4503833333333,833.3333333333333,0.0,1.1368683772161603e-13,4049.999999999998,4799.999999999998,20.248149999999896,0.0,589.1587304633333,42.37937794999978
2025-03-12,137,22:50-23:00,0.4241,571.1285166666667,599.6932833333333,0.0,0.0,1404.46185,833.3333333333333,0.0,0.0,4799.999999999998,5549.999999999998,28.56476666666663,0.0,595.6322705849999,60.57158771666658
2025-03-12,138,23:00-23:10,0.4237,554.3408333333333,576.7966666666666,0.0,0.0,1387.6741666666667,833.3333333333333,0.0,1.1368683772161603e-13,5549.999999999998,6299.999999999998,22.455833333333203,0.0,587.9575444166667,47.572682916666395
2025-03-12,139,23:10-23:20,0.4248,566.57355,560.5646666666667,0.0,0.0,1399.906883333333,833.3333333333331,0.0,0.0,6299.999999999998,7049.999999999998,0.0,6.008883333333415,594.6804440399999,0.0
2025-03-12,140,23:20-23:30,0.424,568.498,568.0450166666667,0.0,0.0,1401.8313333333333,833.3333333333333,0.0,0.0,7049.999999999998,7799.999999999998,0.0,0.45298333333334995,594.3764853333333,0.0
2025-03-12,141,23:30-23:40,0.422,554.785,575.2483333333332,0.0,0.0,1388.1183333333333,833.3333333333333,0.0,1.1368683772161603e-13,7799.999999999998,8549.999999999998,20.46333333333314,0.0,585.7859366666667,43.17763333333292
2025-03-12,142,23:40-23:50,0.424,558.0076166666666,547.0754999999999,0.0,0.0,1391.3409499999998,833.3333333333331,0.0,0.0,8549.999999999998,9299.999999999998,0.0,10.932116666666843,589.9285627999999,0.0
2025-03-12,143,23:50-0:00+1,0.4271,543.9257083333333,544.9991,0.0,0.0,1377.2590416666667,833.3333333333333,0.0,1.1368683772161603e-13,9299.999999999998,10049.999999999998,1.0733916666665664,0.0,588.2273366958333,2.2922279041664524
2025-03-12,144,0:00-0:10+1,0.4276,511.30416666666656,581.0433333333333,0.0,0.0,1344.6375000000025,833.3333333333353,0.0,6.821210263296962e-13,10049.999999999998,10800.0,69.73916666666605,0.0,574.966995000001,149.102338333332
2025-03-13,1,0:10-0:20,0.4248,560.274175,602.8585666666667,0.0,0.0,560.2741750000005,0.0,0.0,4.547473508864641e-13,10800.0,10800.0,42.58439166666619,0.0,238.0044695400002,90.449247899999
2025-03-13,2,0:20-0:30,0.4245,570.4606833333332,597.5523833333333,0.0,0.0,570.4606833333332,0.0,0.0,0.0,10800.0,10800.0,27.09170000000006,0.0,242.16056007499995,57.50213325000013
2025-03-13,3,0:30-0:40,0.4269,585.3391666666666,585.7016666666666,0.0,0.0,585.3391666666666,0.0,0.0,0.0,10800.0,10800.0,0.3624999999999545,0.0,249.88129024999998,0.773756249999903
2025-03-13,4,0:40-0:50,0.4272,577.6614583333333,594.46055,0.0,0.0,577.6614583333333,0.0,0.0,0.0,10800.0,10800.0,16.799091666666754,0.0,246.776975,35.88285980000019
2025-03-13,5,0:50-1:00,0.4271,567.7677666666666,588.294,0.0,0.0,567.7677666666666,0.0,0.0,0.0,10800.0,10800.0,20.52623333333338,0.0,242.4936131433333,43.833771283333434
2025-03-13,6,1:00-1:10,0.4285,567.6808333333333,565.0999999999999,0.0,0.0,567.6808333333333,0.0,0.0,0.0,10800.0,10800.0,0.0,2.5808333333334303,243.25123708333334,0.0
2025-03-13,7,1:10-1:20,0.4311,569.3080666666667,558.81305,0.0,0.0,569.3080666666667,0.0,0.0,0.0,10800.0,10800.0,0.0,10.495016666666743,245.42870754,0.0
2025-03-13,8,1:20-1:30,0.4302,567.0596083333332,551.48425,0.0,0.0,567.0596083333332,0.0,0.0,0.0,10800.0,10800.0,0.0,15.57535833333327,243.94904350499996,0.0
2025-03-13,9,1:30-1:40,0.4279,570.8416666666667,543.3466666666666,0.0,0.0,570.8416666666667,0.0,0.0,0.0,10800.0,10800.0,0.0,27.49500000000012,244.2631491666667,0.0
2025-03-13,10,1:40-1:50,0.4312,592.8325249999999,558.9097333333333,0.0,0.0,592.8325249999999,0.0,0.0,0.0,10800.0,10800.0,0.0,33.922791666666626,255.62938477999998,0.0
2025-03-13,11,1:50-2:00,0.4333,597.9630166666666,592.1398666666666,0.0,0.0,597.9630166666666,0.0,0.0,0.0,10800.0,10800.0,0.0,5.823149999999941,259.09737512166663,0.0
2025-03-13,12,2:00-2:10,0.4311,590.185,609.2883333333333,0.0,0.0,590.185,0.0,0.0,0.0,10800.0,10800.0,19.103333333333353,0.0,254.42875349999997,41.17723500000004
2025-03-13,13,2:10-2:20,0.4293,603.8740416666667,580.7749333333334,0.0,0.0,603.8740416666667,0.0,0.0,0.0,10800.0,10800.0,0.0,23.099108333333334,259.2431260875,0.0
2025-03-13,14,2:20-2:30,0.4324,594.3702249999999,569.4044833333332,0.0,0.0,594.3702249999999,0.0,0.0,0.0,10800.0,10800.0,0.0,24.965741666666645,257.00568529,0.0
2025-03-13,15,2:30-2:40,0.4367,570.5116666666665,588.1983333333333,0.0,0.0,570.5116666666665,0.0,0.0,0.0,10800.0,10800.0,17.686666666666724,0.0,249.14244483333326,38.618836666666795
2025-03-13,16,2:40-2:50,0.4348,589.6020166666667,594.1827833333333,0.0,0.0,589.6020166666667,0.0,0.0,0.0,10800.0,10800.0,4.580766666666591,0.0,256.3589568466667,9.958586733333169
2025-03-13,17,2:50-3:00,0.4335,609.4907249999999,610.4752,0.0,0.0,609.4907249999999,0.0,0.0,0.0,10800.0,10800.0,0.9844750000000886,0.0,264.21422928749996,2.133849562500192
2025-03-13,18,3:00-3:10,0.4357,606.785,624.8566666666666,0.0,0.0,606.785,0.0,0.0,0.0,10800.0,10800.0,18.0716666666666,0.0,264.3762245,39.369125833333186
2025-03-13,19,3:10-3:20,0.4374,599.1480083333333,596.0557333333334,0.0,0.0,599.1480083333333,0.0,0.0,0.0,10800.0,10800.0,0.0,3.0922749999999724,262.067338845,0.0
2025-03-13,20,3:20-3:30,0.4371,591.17885,575.0658833333333,0.0,0.0,591.17885,0.0,0.0,0.0,10800.0,10800.0,0.0,16.112966666666694,258.404275335,0.0
2025-03-13,21,3:30-3:40,0.4356,593.785,587.0616666666666,0.0,0.0,593.785,0.0,0.0,0.0,10800.0,10800.0,0.0,6.723333333333358,258.652746,0.0
2025-03-13,22,3:40-3:50,0.4353,615.0910666666666,605.2046666666666,0.0,0.0,615.0910666666666,0.0,0.0,0.0,10800.0,10800.0,0.0,9.88639999999998,267.74914132,0.0
2025-03-13,23,3:50-4:00,0.436,614.4566833333333,594.9064333333333,0.0,0.0,614.4566833333333,0.0,0.0,0.0,10800.0,10800.0,0.0,19.550250000000005,267.9031139333333,0.0
2025-03-13,24,4:00-4:10,0.4378,598.4808333333333,575.8399999999999,0.0,0.0,598.4808333333333,0.0,0.0,0.0,10800.0,10800.0,0.0,22.640833333333376,262.0149088333333,0.0
2025-03-13,25,4:10-4:20,0.4401,611.1068166666666,597.3306333333333,0.0,0.0,611.1068166666666,0.0,0.0,0.0,10800.0,10800.0,0.0,13.776183333333393,268.948110015,0.0
2025-03-13,26,4:20-4:30,0.4389,610.349075,607.6372166666666,0.00010604990439994919,0.0,610.349075,0.0,0.0,0.00010604990438878303,10800.0,10800.0,0.0,2.711858333333339,267.8822090175,0.0
2025-03-13,27,4:30-4:40,0.4364,597.1108333333333,596.1783333333333,0.0,0.0,597.1108333333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.9325000000000045,260.57916766666665,0.0
2025-03-13,28,4:40-4:50,0.4393,615.3522083333332,605.0733499999999,0.0003219441812084312,0.00095,615.3522083333332,0.0,0.0,0.0003219441812234436,10800.0,10800.0,0.0,10.279808333333346,270.3242251208333,0.0
2025-03-13,29,4:50-5:00,0.4422,623.5033916666666,619.5839,0.0016044129071791427,0.0,623.5033916666666,0.0,0.0,0.0016044129072270152,10800.0,10800.0,0.0,3.9194916666666586,275.713199795,0.0
2025-03-13,30,5:00-5:10,0.4395,611.2141666666666,621.1783333333333,0.0,0.0,611.2141666666666,0.0,0.0,0.0,10800.0,10800.0,9.964166666666642,0.0,268.62862624999997,21.896256249999944
2025-03-13,31,5:10-5:20,0.4333,611.066925,608.7214333333333,0.004439440814558367,0.013283333333333331,611.066925,0.0,0.0,0.004439440814508089,10800.0,10800.0,0.0,2.3587750000000365,264.7752986025,0.0
2025-03-13,32,5:20-5:30,0.4439,614.5625,604.5978166666666,0.02232195304720531,0.0,614.5625,0.0,0.0,0.022321953047253373,10800.0,10800.0,0.0,9.964683333333369,272.80429375,0.0
2025-03-13,33,5:30-5:40,0.4301,612.6833333333333,604.3116666666666,0.0,0.0,612.6833333333333,0.0,0.0,0.0,10800.0,10800.0,0.0,8.37166666666667,263.5151016666666,0.0
2025-03-13,34,5:40-5:50,0.3713,619.46115,600.5139666666666,0.061855643868493584,0.18491666666666665,619.46115,0.0,0.0,0.061855643868511834,10800.0,10800.0,0.0,19.132099999999994,230.00592499500002,0.0
2025-03-13,35,5:50-6:00,0.5708,694.4848416666666,696.4636499999999,0.3108777257629361,0.0,694.4848416666666,0.0,0.0,0.3108777257629072,10800.0,10800.0,1.9788083333332906,0.0,396.4119476233333,5.647518983333212
2025-03-13,36,6:00-6:10,0.9099,788.2991666666667,829.3766666666667,0.0,0.0,0.0,0.0,788.2991666666667,0.0,10800.0,9924.112037037037,41.077499999999986,0.0,0.0,186.88208624999993
2025-03-13,37,6:10-6:20,0.9368,785.4663499999999,821.3032166666667,3.413599569998881,8.642216666666666,0.0,0.0,782.0527504300011,0.0,9924.112037037037,9055.164536559258,30.608249569998975,0.0,0.0,143.36904098587522
2025-03-13,38,6:20-6:30,0.8758,782.8191749999999,802.8293,22.65479243214968,39.26228333333333,0.0,0.0,760.1643825678502,0.0,9055.164536559258,8210.537444817202,3.4026340988164065,0.0,0.0,14.900134718717046
2025-03-13,39,6:30-6:40,0.8759,816.0433333333333,824.1999999999999,64.58618008505775,89.23749999999998,0.0,0.0,772.6915314385376,21.234378190262078,8210.537444817202,7351.991298774383,0.0,37.72903143853762,0.0,0.0
2025-03-13,40,6:40-6:50,0.8601,824.6295166666666,806.8451333333334,112.63708111608821,142.26855,0.0,0.0,721.0741812284166,9.081745677838171,7351.991298774383,6550.797764076142,0.0,56.49759789508323,0.0,0.0
2025-03-13,41,6:50-7:00,0.8442,824.3279666666666,792.7956999999999,162.06854109815868,199.45346666666666,0.0,0.0,663.1488982238293,0.8894726553213559,6550.797764076142,5813.965654938554,0.0,69.806664890496,0.0,0.0
2025-03-13,42,7:0-7:10,0.8334,826.0174999999999,797.5899999999999,213.1133369341399,261.75624999999997,371.70212959153787,0.0,241.20203347432223,0.0,5813.965654938554,5545.96339552264,0.0,77.07041306586015,309.7765548015877,0.0
2025-03-13,43,7:10-7:20,0.8092,820.1735666666666,795.1481833333333,266.4604157758909,322.72884999999997,553.7131508907758,0.0,0.0,0.0,5545.96339552264,5545.96339552264,0.0,81.29381755744237,448.06468170081575,0.0
2025-03-13,44,7:20-7:30,0.7972,815.3195333333333,822.2851499999999,316.3670252434888,366.41829999999993,498.9525080898445,0.0,0.0,0.0,5545.96339552264,5545.96339552264,0.0,43.085658089844515,397.7649394492241,0.0
2025-03-13,45,7:30-7:40,0.7644,798.3266666666666,836.1783333333333,369.8225639662965,406.7375,432.27095129533575,0.0,0.0,3.7668485949657224,5545.96339552264,5545.96339552264,0.0,2.8301179620024755,330.4279151701546,0.0
2025-03-13,46,7:40-7:50,0.6899,773.0395083333333,779.8098833333333,439.2877620073497,472.7338666666667,333.75174632598356,0.0,0.0,0.0,5545.96339552264,5545.96339552264,0.0,26.675729659316914,230.25532979029603,0.0
2025-03-13,47,7:50-8:00,0.86,904.2384833333333,905.0956833333332,502.7241019123875,527.5074999999999,0.0,0.0,401.5143814209458,0.0,5545.96339552264,5099.836305054922,0.0,23.926198087612534,0.0,0.0
2025-03-13,48,8:00-8:10,1.1617,1107.8166666666666,1125.995,553.7304385036504,569.125,0.0,0.0,561.2208695054711,7.13464134245487,5099.836305054922,4476.257561159954,0.0,4.350869505471223,0.0,0.0
2025-03-13,49,8:10-8:20,1.1683,1118.807175,1090.9687,605.4730463216914,631.7158833333333,0.0,0.0,561.6228370945407,48.28870841623211,4476.257561159954,3852.2321866104644,0.0,102.37002042787412,0.0,0.0
2025-03-13,50,8:20-8:30,1.0956,1097.8028166666666,1039.0916333333332,652.214804181862,687.7186499999999,0.0,0.0,468.33626806210475,22.748255577300142,3852.2321866104644,3331.858555430348,0.0,116.96328472877144,0.0,0.0
2025-03-13,51,8:30-8:40,1.0849,1118.215,1080.1816666666666,694.7623289655153,722.8249999999999,0.0,0.0,424.6240471932016,1.1713761587168392,3331.858555430348,2860.054058549013,0.0,67.26738052653491,0.0,0.0
2025-03-13,52,8:40-8:50,1.061,1095.4252416666666,1085.1412333333333,742.1573296831153,753.3019999999999,0.0,0.0,353.26791198355124,0.0,2860.054058549013,2467.534156345067,0.0,21.428678650217876,0.0,0.0
2025-03-13,53,8:50-9:00,1.043,1095.1867,1091.9628833333331,790.5023141670681,799.6251666666667,0.0,0.0,336.2864846576763,31.602098824744417,2467.534156345067,2093.8825067254265,0.0,43.948767991009845,0.0,0.0
2025-03-13,54,9:00-9:10,1.036,1120.2808333333332,1111.01,838.7296393162364,857.70625,0.0,0.0,338.47189254533714,56.92069852824034,2093.8825067254265,1717.8026261194964,0.0,85.1681425453371,0.0,0.0
2025-03-13,55,9:10-9:20,1.0147,1098.8979583333332,1100.2203833333333,890.165434130654,901.8770999999999,0.0,0.0,220.22182907671777,11.489304874038453,1717.8026261194964,1473.1117049231434,0.0,21.878545743384393,0.0,0.0
2025-03-13,56,9:20-9:30,0.9922,1070.2463583333333,1095.5726833333333,941.2687129637108,921.9604166666666,0.0,0.0,128.97764536962256,0.0,1473.1117049231434,1329.8032100680073,44.63462129704419,0.0,0.0,221.43235625463623
2025-03-13,57,9:30-9:40,0.97,1067.7433333333333,1102.465,994.0753364388113,926.3062499999999,0.0,0.0,75.61681896330163,1.9488220687794637,1329.8032100680073,1245.7845223310055,100.54193103669843,0.0,0.0,487.62836552798734
2025-03-13,58,9:40-9:50,0.9422,1082.407275,1091.4411333333333,1051.4628933198424,932.4715166666666,0.0,0.0,30.944381680157676,0.0,1245.7845223310055,1211.401876019719,128.02523498650896,0.0,0.0,603.1268820214437
2025-03-13,59,9:50-10:00,0.9569,1076.60905,1094.9624166666667,1091.5226890585402,937.3088166666666,0.0,0.0,0.0,14.913639058540184,1211.401876019719,1211.401876019719,157.6536000000001,0.0,0.0,754.2936492000003
2025-03-13,60,10:00-10:10,0.9977,1057.1458333333333,1111.135,1115.492260654094,931.7624999999999,0.0,0.0,0.0,58.34642732076077,1211.401876019719,1211.401876019719,179.37250000000006,0.0,0.0,894.7997162500003
2025-03-13,61,10:10-10:20,0.9919,1064.689483333333,1102.5336166666666,1145.8072837344318,914.5207166666667,0.0,0.0,0.0,81.11780040109875,1211.401876019719,1211.401876019719,188.01289999999995,0.0,0.0,932.4499775499997
2025-03-13,62,10:20-10:30,0.9588,1072.0805833333332,1089.8910666666666,1172.4718503191104,916.17065,0.0,0.0,0.0,100.39126698577729,1211.401876019719,1211.401876019719,173.72041666666655,0.0,0.0,832.8156774999994
2025-03-13,63,10:30-10:40,0.9549,1068.735,1079.6599999999999,1187.7678155361637,944.05,0.0,0.0,0.0,119.03281553616375,1211.401876019719,1211.401876019719,135.6099999999999,0.0,0.0,647.4699449999995
2025-03-13,64,10:40-10:50,0.9839,1070.1761166666665,1061.0009499999999,1196.5926334559613,975.7641666666666,0.0,33.069626616558935,0.0,93.34689017273581,1211.401876019719,1241.1645399746221,118.30640994989221,0.0,0.0,582.0083837484948
2025-03-13,65,10:50-11:00,0.799,1061.3173,1068.99175,1210.625340162345,995.9137166666666,0.0,93.93228123464814,0.0,55.37575892769701,1241.1645399746221,1325.7035930858056,167.01031456798148,0.0,0.0,667.206206699086
2025-03-13,66,11:00-11:10,0.5025,1049.6066666666666,1095.73,1223.903199877056,1013.9875,737.4791822728471,833.3333333333333,0.0,78.44238214990332,1325.7035930858056,2075.7035930858056,177.59665106048624,0.0,370.58328909210564,446.2115857894716
2025-03-13,67,11:10-11:20,0.4662,1061.0012499999998,1091.5872,1223.099526596002,1046.0682499999998,760.0727732442622,833.3333333333333,0.0,88.8377165069312,2075.7035930858056,2825.7035930858056,118.77951008907121,0.0,354.345926886475,276.875038017625
2025-03-13,68,11:20-11:30,0.5007,1074.25495,1060.0512999999999,1240.3107928889199,1046.9802,762.3449626250663,833.3333333333333,0.0,95.06747218065289,2825.7035930858056,3575.7035930858056,84.05947070826687,0.0,381.7061227863707,210.44288491814615
2025-03-13,69,11:30-11:40,0.4827,1078.9466666666667,1038.76,1273.7308200252598,1036.7624999999998,737.986377410344,833.3333333333333,0.0,99.43719743560382,3575.7035930858056,4325.703593085806,97.34445592298948,0.0,356.22602437597305,234.94084437013512
2025-03-13,70,11:40-11:50,0.4785,1079.60495,1059.6248999999998,1287.375770905998,1081.4020333333333,728.7195824279731,833.3333333333333,0.0,103.15707000063799,4325.703593085806,5075.703593085806,82.83661757202663,0.0,348.69232019178514,198.1866075410737
2025-03-13,71,11:50-12:00,0.4662,1050.759075,1054.2732166666665,1289.8045829879256,1110.9123666666665,630.6727259907391,833.3333333333333,0.0,36.38490064533153,5075.703593085806,5825.703593085806,146.0214573425942,0.0,294.01962485688256,340.37601706558706
2025-03-13,72,12:00-12:10,0.4432,1005.7883333333333,1013.1,1286.99592262629,1096.7749999999999,592.9319890846532,833.3333333333333,0.0,40.80624504427658,5825.703593085806,6575.703593085806,156.72634424868033,0.0,262.7874575623183,347.30557885507557
2025-03-13,73,12:10-12:20,0.4411,991.8501333333334,995.5195,1275.574562452549,1085.0059999999999,593.6471402348132,833.3333333333333,0.0,44.03823602069542,6575.703593085806,7325.703593085806,150.19969309852036,0.0,261.8577535575761,331.2654231287866
2025-03-13,74,12:20-12:30,0.4551,1004.178125,1000.5944833333333,1270.5222335995854,1111.3757666666666,634.1190198824845,833.3333333333333,0.0,67.12979514873666,7325.703593085806,8075.703593085806,88.4330301175155,0.0,288.5875659485187,201.22936003240653
2025-03-13,75,12:30-12:40,0.4463,1010.2391666666666,1007.2399999999999,1266.770042538043,1140.2749999999999,646.6384931251067,833.3333333333333,0.0,69.83603566315003,8075.703593085806,8825.703593085806,53.65984020822657,0.0,288.59475948173514,119.74193342465759
2025-03-13,76,12:40-12:50,0.4113,987.2601166666666,1001.2011833333332,1245.958596209511,1104.6647666666665,685.2582667883105,833.3333333333333,0.0,110.62341299782156,8825.703593085806,9575.703593085806,44.611483211689574,0.0,281.8467251300321,91.7435152248396
2025-03-13,77,12:50-13:00,0.5682,1004.0842166666666,1010.67875,1233.6881985018927,1079.4760999999999,714.9132138573852,833.3333333333333,0.0,111.18386235927801,9575.703593085806,10325.703593085806,49.62276947594819,0.0,406.2136881137663,140.9782880811688
2025-03-13,78,13:00-13:10,0.8279,1049.8216666666667,1042.475,1219.8974113647585,1079.675,0.0,79.08952243958834,0.0,90.9862222585034,10325.703593085806,10396.884163281435,41.88952243958829,0.0,0.0,173.40167813867572
2025-03-13,79,13:10-13:20,0.8636,1043.3460083333332,1070.4756666666667,1169.9067734002124,1046.7804333333333,0.0,64.61420559811972,0.0,61.94655946875946,10396.884163281435,10455.036948319743,88.30943893145309,0.0,0.0,381.3201573060145
2025-03-13,80,13:20-13:30,0.8416,1031.55765,1067.19875,1135.398158880965,1012.4552,0.0,30.447525160940813,0.0,73.39298372002418,10455.036948319743,10482.43972096459,85.19107516094084,0.0,0.0,358.4840442772391
2025-03-13,81,13:30-13:40,0.8618,1044.3858333333333,1052.215,1125.0193206209588,1011.7937499999999,0.0,39.13208006504658,0.0,41.501407222578905,10482.43972096459,10517.658593023132,79.55333006504668,0.0,0.0,342.7952992502862
2025-03-13,82,13:40-13:50,0.8623,1059.2760833333332,1066.1486,1094.8908612337752,1044.72215,0.0,0.0,28.714289112264623,64.32906701270667,10517.658593023132,10485.753827342838,0.0,7.287839112264692,0.0,0.0
2025-03-13,83,13:50-14:00,0.9026,1046.4238416666667,1049.9962166666664,1051.4125072956274,1054.0990833333333,0.0,0.0,68.25754721616136,73.24621284512205,10485.753827342838,10409.91210821377,0.0,72.3604138828282,0.0,0.0
2025-03-13,84,14:00-14:10,0.9754,1026.0616666666665,1017.7916666666666,1010.3492237460963,1036.0749999999998,0.0,0.0,89.12306375295418,73.41062083238398,10409.91210821377,10310.886481821599,0.0,107.40639708628737,0.0,0.0
2025-03-13,85,14:10-14:20,1.0002,1043.3770916666667,1042.522,979.0200578020338,1033.4986166666665,0.0,0.0,136.85594949113454,72.49891562650146,10310.886481821599,10158.824315720338,0.0,127.83256615780112,0.0,0.0
2025-03-13,86,14:20-14:30,0.9978,1041.7469916666664,1044.1895166666666,947.2760527566438,1009.2731833333333,0.0,0.0,134.67982260289534,40.20888369287286,10158.824315720338,10009.180068383788,0.0,99.76348926956211,0.0,0.0
2025-03-13,87,14:30-14:40,1.0271,1019.6491666666666,1018.2733333333333,915.0730551715333,964.94375,0.0,0.0,164.8384749057908,60.2623634106576,10009.180068383788,9826.026207377354,0.0,111.50889157245751,0.0,0.0
2025-03-13,88,14:40-14:50,1.0906,1032.8533916666665,1042.4515999999999,889.116417729244,942.7700333333333,0.0,0.0,206.53733259890794,62.80035866148546,9826.026207377354,9596.540282267457,0.0,106.85576593224141,0.0,0.0
2025-03-13,89,14:50-15:00,0.9376,1043.6559166666666,1066.3342166666666,846.7734147238773,912.1145833333333,0.0,0.0,266.8862540407107,70.00375209792128,9596.540282267457,9300.0,0.0,112.66662070737732,0.0,0.0
2025-03-13,90,15:00-15:10,0.6694,1031.6725,1059.83,789.2831913011099,862.51875,1111.9587670119422,833.3333333333333,0.0,36.23612497971908,9300.0,10050.0,0.0,81.31418367860897,744.345198637794,0.0
2025-03-13,91,15:10-15:20,0.66,1015.7691333333333,1043.8204333333333,741.188818983439,815.6792499999999,1166.9134708441434,833.3333333333333,0.0,58.99982316091575,10050.0,10800.0,0.0,105.43895417747672,770.1628907571346,0.0
2025-03-13,92,15:20-15:30,0.7217,1005.3791166666666,1029.0004666666666,695.3543199251128,766.2112,362.86794827530275,0.0,0.0,52.84315153374894,10800.0,10800.0,0.0,100.07868160863609,261.881798270286,0.0
2025-03-13,93,15:30-15:40,0.7308,1004.4758333333333,1028.2383333333332,649.2369397588525,713.3374999999999,393.3077140682367,0.0,0.0,38.06882049375588,10800.0,10800.0,0.0,78.40688073490332,287.42927744106737,0.0
