date,soc_start,soc_end,initial_grid,final_grid,plan_cost,adjustment_cost,emergency_cost,total_cost,emergency_kwh,surplus_kwh,max_charge_discharge_overlap,stage_objectives
2025-04-16,1199.9999999999995,1199.9999999999995,61745.61148833314,66773.6750185538,36061.36589930246,6790.006442061985,4512.98141605526,47364.353757419696,1728.9055810574762,8722.401549646207,0.0,"[45502.52488401433, 8571.559387935702, 26108.896638830967, 18293.783038520112]"
2025-04-17,1199.9999999999995,1199.9999999999993,56760.96269764949,63828.37880695513,34321.126136415274,7213.377773200197,2664.3221369110556,44198.82604652653,1083.8229264893607,7899.217511415934,0.0,"[43569.10449044179, 9988.781287489805, 26006.15929774349, 4268.800148284832]"
2025-04-18,1199.9999999999993,10312.61803628685,65905.54599104353,65905.54599104353,39897.42584942999,0.0,35543.94607126797,75441.37192069796,8430.687907575146,55116.39278311447,0.0,"[49723.72169198017, 4341.1001157919945, 32667.932536898046, 90.10783800588982]"
2025-04-19,10312.61803628685,6159.9091610535625,48129.97089649552,48129.97089649552,29878.00189126223,0.0,18600.03408447587,48478.035975738094,4528.6116534149005,47187.45612172198,0.0,"[62502.37389888541, 453.99983184735834, 18344.14399294735, 22552.509754595416]"
2025-04-20,6159.9091610535625,1200.0000000000011,38473.611185838556,56829.86736118492,22665.13143782762,21770.20114252816,13440.044461909443,57875.37704226522,4831.640665139881,11403.287925162178,0.0,"[54348.11990146401, 16322.978525792763, 35216.05882227596, 23181.36302077179]"
2025-04-21,1200.0000000000011,1200.0000000000025,56477.58650547615,64419.23296732984,33276.41712003399,10304.445532189884,7215.3209913192295,50796.1836435431,2506.371199463359,14355.360450126547,0.0,"[42412.02869639866, 8031.699790448008, 29922.186779600193, 44448.66395764943]"
2025-04-22,1200.0000000000025,1200.0000000000018,51021.4601288843,61835.441598725716,30001.1568075097,11738.424451736511,4278.160466447802,46017.74172569401,1717.2162487525202,7512.253696786686,0.0,"[42144.11826844458, 12924.198995304028, 10977.99174813867, 29662.24749824395]"
2025-04-23,1200.0000000000018,1200.0000000000011,51610.21292330141,62117.63013740536,30804.759203627353,10811.34791608483,3587.665250980403,45203.77237069258,1576.6852569492908,8421.383170903126,0.0,"[43696.852318178564, 11373.664033533803, 19128.223821419164, 17328.11777147277]"
2025-04-24,1200.0000000000011,1199.9999999999995,53099.04393703127,59524.48493995983,31739.549283423952,7284.3835315465385,5155.742903864022,44179.67571883451,1751.8744947835012,10148.763305763887,0.0,"[43627.003102356415, 3582.0658584991475, 7963.140394134661, 16674.348719393038]"
2025-04-25,1199.9999999999995,10193.07149308698,61773.994639671306,61773.994639671306,37741.4917430913,0.0,34092.48452557389,71833.9762686652,8150.5036464556915,55067.78595845324,0.0,"[51327.258111588904, 3466.796650267796, 5.463202848871642, 16879.914190283576]"
2025-04-26,10193.07149308698,5751.313380984639,35789.8274167036,35789.8274167036,22714.866145660446,5.2085624702158384e-14,19161.50930176425,41876.375447424696,4621.9662490923,42192.82063635098,0.0,"[41273.267618289734, 5314.056802755436, 9402.506674698889, 21041.896441883695]"
2025-04-27,5751.313380984639,1200.0000000000002,36864.264263444245,56908.12230580526,21701.367154298678,23872.67967299535,9310.249962262835,54884.29678955686,3859.7817443157546,13714.865772989308,0.0,"[52467.08617233685, 19868.428783584277, 33251.34521531137, 30429.190159307964]"
2025-04-28,1200.0000000000002,1200.000000000001,52873.80263898481,67305.47911637372,30843.39992839574,15028.919934729143,5466.747865716432,51339.06772884131,2265.9065524372168,8881.968598492675,0.0,"[39132.48145001067, 14861.790741634231, 10475.162605474528, 29545.607913755986]"
2025-04-29,1200.000000000001,1200.0000000000002,49288.35801501822,57892.90249862482,29249.800356171865,10200.8749045986,3455.3971377782,42906.07239854867,1514.9408157191717,8421.102176356742,0.0,"[41049.55204741567, 8470.507141888444, 11098.416988647472, 18200.717535722986]"
2025-04-30,1200.0000000000002,1200.0,46973.14104809081,55502.08112206461,28695.874827604715,8920.411475284782,5517.541795342681,43133.828098232174,2051.6134679368784,6069.4710488902,0.0,"[36770.20383914055, 9757.211159399109, 7407.819045837461, 5065.603541175738]"
2025-05-01,1200.0,1200.0000000000005,53125.42829820598,59771.89858444965,31864.989961098297,7513.674861730222,7593.9176054604595,46972.58242828898,2259.174483260067,6984.974600355887,0.0,"[44353.55422997141, 6913.252905872577, 5994.62504957984, 17481.439204568494]"
2025-05-02,1200.0000000000005,10187.986691126342,75377.11822988043,75377.11822988043,46007.38415993667,0.0,38808.864697137244,84816.24885707392,9160.312006426957,56863.62606477989,0.0,"[61693.78297154012, 2882.8327502937495, 16260.245938477643, 0.0]"
2025-05-03,10187.986691126342,5146.878784442064,47580.967143433336,47647.534352211616,28423.095549818954,125.03318824823715,25871.606101853384,54419.73483992058,5830.447209572722,46899.43641813884,0.0,"[59417.43527675445, 5362.544041943608, 15484.304670246871, 14565.81420898294]"
2025-05-04,5146.878784442064,1200.0000000000002,43175.53575137407,55574.279469591456,25258.08904555341,17040.09188378768,14954.665239015125,57252.84616835622,5403.492064422675,9930.611051502185,0.0,"[56099.95294937828, 12496.80776451955, 28439.522343750847, 24145.138594162505]"
2025-05-05,1200.0000000000002,1200.0000000000002,54253.53530991029,63199.079894223774,32711.809543708478,10302.647709575185,6939.1443675610535,49953.60162084471,2613.341224753261,6683.080985643706,0.0,"[41283.35393406955, 7020.616201249181, 19048.460043537325, 19972.8002277483]"
2025-05-06,1200.0000000000002,1199.9999999999998,48007.69517359382,61516.97602723085,29760.016880752504,15417.745905240608,6488.285152588471,51666.04793858158,2617.985158469064,7899.111718601692,0.0,"[38034.43651176383, 15416.404608482871, 18905.279512952548, 6270.084226149515]"
2025-05-07,1199.9999999999998,1200.0000000000007,56817.67770791099,66802.34989881085,35018.39645603858,10332.024290869183,4165.444411539282,49515.86515844705,1546.114569632216,9170.82233248401,0.0,"[48309.61820695977, 11010.17596318866, 17918.60048035818, 5399.72305338098]"
2025-05-08,1200.0000000000007,1199.999999999999,65773.72131834709,70904.22188775206,38664.28767926131,6547.345812165673,3798.30973848836,49009.94322991534,1244.3818729971294,12109.462671238469,0.0,"[50126.49350362915, 5923.317144901213, 6981.283696889831, 17332.741352572673]"
2025-05-09,1199.999999999999,9980.886900656757,77111.30644163654,77111.30644163654,47134.72987398754,0.0,33412.105577787755,80546.83545177529,7799.404908685639,63101.96970096205,0.0,"[59443.97991782801, 3447.726636048889, 248.52791102774006, 53.362710338050704]"
2025-05-10,9980.886900656757,5718.573659411629,50988.55417530985,50988.55417530985,31392.816217848682,5.2659743232652545e-14,20497.02912496701,51889.84534281569,4984.657449344983,45111.66977856013,0.0,"[61477.893184466986, 13887.434662717335, 15484.168948982278, 9229.910216402943]"
2025-05-11,5718.573659411629,1200.0000000000002,44623.17967014141,58965.28945503823,26240.586019820643,19338.17686148255,15247.849338028722,60826.61221933192,5531.957265011281,10247.294087091423,0.0,"[54255.77323323374, 13128.054294683561, 26369.719546236047, 30542.081286296812]"
2025-05-12,1200.0000000000002,1200.0000000000002,49982.9399138665,62733.77366458813,30190.711043285664,13954.010435061466,5334.726755142639,49479.44823348977,2064.417004010359,9404.56354900797,0.0,"[40805.55920405594, 14669.50376046958, 12714.279452742046, 30860.009007480272]"
2025-05-13,1200.0000000000002,1200.0000000000011,64057.28123115792,71081.22279113415,37840.80272708156,9204.178237193202,3025.5924107369638,50070.57337501172,1182.3089160085854,15004.810974087828,0.0,"[52979.01351261052, 9395.533888246722, 9863.67664309384, 6101.802429589477]"
2025-05-14,1200.0000000000011,1200.0000000000005,61665.07357419499,67164.59302817771,37120.32696608856,6496.160070332165,2566.9742864471805,46183.46132286791,1098.3074192378053,11385.705371314758,0.0,"[48965.97078606017, 9511.14138584189, 5205.811533486107, 5409.681832545169]"
2025-05-15,1200.0000000000005,1200.0000000000002,61748.17199522849,64575.94588582545,37691.45926602614,3872.961202491043,6318.10298270579,47882.52345122298,1888.1411463152326,9672.611356820791,0.0,"[50996.425239423894, 6621.511629061538, 3858.226156408956, 18474.001429228454]"
2025-05-16,1200.0000000000002,10298.801132481576,66533.3945790965,66533.3945790965,40753.4585692223,0.0,36324.43400586823,77077.89257509052,8835.061054991224,59524.990033527414,0.0,"[52848.15473246666, 1911.947457871927, 61.30422140915988, 1448.0548957162937]"
2025-05-17,10298.801132481576,5952.22947977066,54356.9318014568,54356.9318014568,33589.45442192411,0.0,18036.333962519544,51625.78838444365,4451.077803844053,49560.039120305344,0.0,"[76023.11384300623, 4839.037632458975, 9065.260143651365, 15461.264253420362]"
2025-05-18,5952.22947977066,1200.0000000000002,50482.26896865004,64973.98434675155,29511.824432993315,19193.121791642778,10643.56803698078,59348.514261616874,4232.4490445355805,16742.8039734939,0.0,"[72307.56875565363, 13107.308241041952, 27392.25130124856, 23479.586319504295]"
2025-05-19,1200.0000000000002,1200.0000000000002,54611.73361783133,62105.100772225436,32138.40108266409,9807.029646771616,6316.571284994568,48262.002014430276,2130.049111805204,12666.600000697308,0.0,"[43372.95939613917, 7904.785285363057, 9959.547301567396, 30452.069905047443]"
2025-05-20,1200.0000000000002,1200.0000000000011,56238.46455060315,62830.899297671276,33301.7880162521,8391.723327951247,4757.529040910566,46451.04038511391,1715.8872360562432,6452.483851914853,0.0,"[44653.43552275821, 7831.635107344223, 18866.108965116044, 18506.19997532117]"
2025-05-21,1200.0000000000011,1199.9999999999995,55482.35976202609,61590.91942759679,33703.03864072345,7464.838308377333,3739.7227660510143,44907.599715151795,1414.233921150893,7818.966143278455,0.0,"[52771.195142260454, 8642.21070765044, 17437.446185577388, 5161.835777723576]"
2025-05-22,1199.9999999999995,1200.0000000000011,59400.73416017005,64767.62458133376,35913.03512664164,6317.8216949568605,4313.335928758708,46544.19275035721,1540.4797793924802,11357.602594760385,0.0,"[54151.06564799276, 3249.953724680312, 17134.87206223792, 4390.427280107829]"
2025-05-23,1200.0000000000011,9992.87122485345,72096.8243161893,72096.8243161893,43711.27581788991,0.0,31729.302333048792,75440.5781509387,7722.968310720171,60345.84771365596,0.0,"[62730.22099297737, 1566.8513144730387, 15929.670945822068, 16771.91630560165]"
2025-05-24,9992.87122485345,6079.3837580919435,42639.0548363938,42639.0548363938,27332.978493536968,0.0,17975.777545187935,45308.7560387249,4410.81032356763,44370.13233027509,0.0,"[58471.01075656864, 591.6566737031202, 9113.15108373114, 15851.576925855508]"
2025-05-25,6079.3837580919435,1200.0000000000002,41200.75974271759,56840.088427822644,24706.656247389947,19954.527265223103,15662.01999997367,60323.20351258672,5394.499406789245,15194.515006170537,0.0,"[52682.67728822731, 6020.961299136832, 26652.385394321762, 32363.676341421913]"
2025-05-26,1200.0000000000002,1200.0000000000002,52222.1602828193,64484.35974979294,31424.76359983938,13279.998060383037,7153.868331581099,51858.629991803515,2897.330049546923,8753.632102067362,0.0,"[45939.92785399327, 8247.735628244167, 13922.596894136672, 19325.265680408316]"
2025-05-27,1200.0000000000002,1199.9999999999993,51989.13471013777,60034.09887352344,31468.187861889626,8843.080738077044,3954.273008182359,44265.54160814903,1613.2772586571605,8817.211483409601,0.0,"[49465.52805183551, 13722.259726006043, 8452.078085730573, 5709.692993323548]"
2025-05-28,1199.9999999999993,1200.000000000002,62088.9168000392,67216.73806195444,36815.52301972246,6792.4195757179305,3873.0675023138165,47481.01009775421,1706.4062567585697,12577.800911235838,0.0,"[55378.39135207743, 10815.705144004422, 7191.645674806594, 5174.439799211939]"
2025-05-29,1200.000000000002,1200.0000000000002,62568.19868041927,67684.3554490406,37476.19872680791,6446.994823170346,3694.5836867774497,47617.777236755705,1478.5204389182018,11039.359009419242,0.0,"[52631.94544998999, 12905.581770898023, 5863.167199568474, 17460.10998398633]"
2025-05-30,1200.0000000000002,9731.323347888427,74823.13390107635,74823.13390107635,46126.78963513802,0.0,29952.157929140754,76078.94756427877,7484.763922349655,62963.68933394409,0.0,"[62147.5954491531, 3893.8708249930905, 632.4550379130944, 17212.735038886527]"
2025-05-31,9731.323347888427,5777.417878384313,52846.83177033615,52846.83177033615,33097.166108813944,0.0,16343.54692611576,49440.71303492971,4106.518943536885,49658.01068804445,0.0,"[64376.445131522334, 495.6325745594302, 9464.99413854065, 18804.772486605983]"
2025-06-01,5777.417878384313,1200.0000000000002,58992.868008274105,76737.33471342709,34437.96900466296,23657.108110884863,19100.053774131527,77195.13088967936,6683.333928266598,13017.730222228525,0.0,"[66703.44986523254, 22719.070550122484, 22608.96652566272, 26818.09639183407]"
2025-06-02,1200.0000000000002,1200.0000000000002,74512.34242401336,83391.87139356823,44910.644761335134,12117.43233844009,10418.169097472577,67446.2461972478,3837.864731882202,14205.931698410615,0.0,"[60896.7692149198, 11662.254716593296, 9216.870899626221, 22411.69085915301]"
2025-06-03,1200.0000000000002,1199.9999999999993,72343.40283877123,80604.7925771499,44092.68908722516,11043.66949421373,8095.829242562935,63232.18782400183,2934.0686455116875,11004.719184411028,0.0,"[56714.58371305177, 13852.784890812667, 8040.627376636582, 8987.14901838958]"
2025-06-04,1199.9999999999993,1200.0000000000002,86164.57008150994,93292.22305918008,53798.052466537025,9376.081981784315,6694.681451701246,69868.81590002259,2706.930106406694,22063.583204484014,0.0,"[68669.84025957917, 8545.700840033285, 9190.188516684491, 6455.587450987253]"
2025-06-05,1200.0000000000002,1199.9999999999993,78459.71987249661,83962.87911181735,48257.194999303894,7220.287011733733,4855.989317680171,60333.4713287178,1844.5510229742135,10154.450001897923,0.0,"[62621.68846789064, 9594.767243544014, 7097.238013493977, 18386.314102837638]"
2025-06-06,1199.9999999999993,10800.000000000004,95224.4364430483,93146.0033312205,61560.47447901362,424.5797130520914,30405.281521909757,92390.33571397547,7402.342794508793,55187.59253518783,0.0,"[77157.17568300758, 4355.547879366784, 591.8776269558402, 18048.06934137541]"
2025-06-07,10800.000000000004,4357.432700179808,71385.95912796429,72058.85367652033,46100.66681901144,1301.8430394777897,16352.948404121762,63755.45826261099,4020.482300172553,47717.412238244695,0.0,"[91151.82446452735, 8610.601828397907, 8310.591504579166, 10840.102585722696]"
2025-06-08,4357.432700179808,1200.0000000000002,57968.02940903003,73820.12136814678,34481.8308454062,21159.51387991778,11138.385394700501,66779.73012002448,4462.901058529274,12270.253645293444,0.0,"[66660.43540221569, 9615.856975676988, 33916.1410543748, 17987.494010434686]"
2025-06-09,1200.0000000000002,1199.9999999999993,81156.50365939102,87841.84511858513,50584.67570402671,8845.540533412062,4082.360197373395,63512.57643481217,1657.4029521767798,14042.463652201166,0.0,"[65171.40810618797, 6863.012131077346, 9457.623369995446, 44306.31860168098]"
2025-06-10,1199.9999999999993,1200.000000000002,77248.47238537247,84359.50281044371,47672.58859210223,8974.469698157565,3248.659219441596,59895.71750970139,1359.7807848992913,9646.718203387238,0.0,"[61824.97975352001, 5627.330964148254, 10999.32245126656, 15872.6340148734]"
2025-06-11,1200.000000000002,1200.0000000000011,82528.69594678513,90390.78177682184,51890.93596137652,10384.950746761364,2975.3378967349727,65251.224604872856,1327.7600827810768,11003.30385972452,0.0,"[61444.86513299898, 8953.574652235116, 8734.974230927219, 5653.030903915617]"
2025-06-12,1200.0000000000011,1200.0000000000002,82812.58487200527,87103.35067497229,51703.30758102553,5806.861048401862,2824.394780838552,60334.563410265946,1030.5047659664538,11113.258792031476,0.0,"[62631.831277386875, 6530.7245492117345, 5897.042676114716, 18425.288125798663]"
2025-06-13,1200.0000000000002,10800.000000000002,91680.88200924662,90134.28518955703,59053.14221429386,313.00655277039476,30866.57508805702,90232.72385512126,7499.314014897741,55059.6587244982,0.0,"[70699.4233608963, 3029.432904153994, 735.8206700580236, 1795.477541750447]"
2025-06-14,10800.000000000002,5499.1453791059375,70167.95513369143,70167.95513369143,45089.38610783338,0.0,17117.815277453417,62207.2013852868,4345.744989841185,49810.29302887678,0.0,"[79860.3119752003, 5846.136179988682, 16632.123650943682, 14584.048142086087]"
2025-06-15,5499.1453791059375,1200.000000000002,61305.103691648226,77014.72576825068,37481.90500115506,20230.077363403478,12445.602584442939,70157.58494900147,4515.555108477741,11174.134854424103,0.0,"[71061.32861245707, 7899.7824287386375, 32954.572628755166, 23542.60316170369]"
2025-06-16,1200.000000000002,1200.0000000000002,77474.55011801295,86886.83515610328,47551.84759674073,11971.631137528193,4328.390128842547,63851.86886311147,1735.7149656663473,11326.889653423948,0.0,"[64667.362937238744, 9938.239968704624, 9249.53750562015, 20227.533038416346]"
2025-06-17,1200.0000000000002,1200.0000000000002,78952.19734625785,84803.38362297419,48929.61624416402,7337.36157795752,5247.616019737676,61514.59384185921,1790.6772301500723,7439.029457999253,0.0,"[63207.63753042586, 8249.197187974969, 7438.737529779299, 4914.546124893613]"
2025-06-18,1200.0000000000002,1200.000000000002,82951.26192244428,87308.4478044399,51513.89954911147,5980.390061070402,3208.55828061563,60702.8478907975,1175.6606663676562,13082.249939494803,0.0,"[69560.9111968666, 5241.928716831379, 5940.248900258107, 16042.134385685351]"
2025-06-19,1200.000000000002,1200.0000000000002,79889.08495248482,86152.30198486698,49707.00958433376,7991.536085992888,4312.270973106965,62010.816643433616,1380.7973630576353,14719.021646382898,0.0,"[67593.93182158779, 3973.6261624987883, 9156.19879818431, 4639.119348633847]"
2025-06-20,1200.0000000000002,10800.000000000004,90434.56997597127,89478.5803209958,57639.45726569645,189.60797978098122,30095.64968181517,87924.7149272926,7614.960701516911,60257.7440690799,0.0,"[72959.65655480066, 2110.0989111954605, 32.30196182531898, 16536.071377047472]"
2025-06-21,10800.000000000004,6031.964602335354,57259.5048882224,57259.5048882224,37232.97888779184,0.0,14720.743764170973,51953.72265196282,3723.1204161130026,43588.671940296845,0.0,"[67769.51088681753, 5203.698746636293, 15171.89894902983, 9298.153702226438]"
2025-06-22,6031.964602335354,1200.0000000000002,58228.15135059574,73333.72626251054,35107.051542532456,20169.369674484355,9111.924895051234,64388.346112068044,3656.080324616919,10806.448143372,0.0,"[76789.85588276967, 21407.816859430422, 35376.961684788446, 27726.815904028237]"
2025-06-23,1200.0000000000002,1200.0000000000002,73502.55633216715,79823.6231528781,45656.66979777791,8418.498540662487,7666.050514662669,61741.21885310307,2281.5713041000336,10702.317004040688,0.0,"[64618.3309330914, 4242.5152554739825, 8549.654648523881, 20029.11677060122]"
2025-06-24,1200.0000000000002,1200.0000000000002,86054.27178077816,91689.24008055581,54303.98588820548,7549.081093939552,6619.747573427813,68472.81455557286,2214.4738022617144,13068.063497316087,0.0,"[74106.7474613018, 4625.82657474921, 8166.81037017237, 5961.869072874111]"
2025-06-25,1200.0000000000002,1200.0000000000002,78927.45606467113,84828.99856991545,49252.32036787016,7431.870733068233,4581.958602716373,61266.149703654766,1447.762169111541,11517.692779168681,0.0,"[67421.6005505583, 4796.926963748386, 7792.64792358566, 4865.473274583642]"
2025-06-26,1200.0000000000002,1200.0000000000002,76609.05626739748,81996.59902073059,48149.39798084812,6288.100026184641,3090.2077462342354,57527.705753267,1082.0849417311192,11051.081695639314,0.0,"[65371.61791927547, 3914.2433313575084, 6976.837485222046, 4422.767448888953]"
2025-06-27,1200.0000000000002,10800.000000000007,88164.23914266979,85508.66340903669,56677.52534744562,554.086822378142,31712.326301152953,88943.93847097672,7750.154275661533,59302.553533314116,0.0,"[72359.39724597549, 2231.7312183015806, 20207.22901961378, 605.8870763162754]"
2025-06-28,10800.000000000007,6188.66349388886,59197.03368328907,59197.03368328907,38555.34725221575,7.503331289626658e-14,16184.501586888407,54739.84883910416,4161.443940695672,42888.96540844263,0.0,"[69070.85810249644, 10732.348337156793, 16637.9313858845, 0.0]"
2025-06-29,6188.66349388886,1200.0000000000002,49647.05657982525,74567.79146409727,30569.88257679075,27778.497880309817,9264.185211520891,67612.56566862146,3916.8907112443985,10384.63620910687,0.0,"[48447.914350994055, 27114.794022150974, 33966.00094001945, 21264.91576174967]"
2025-06-30,1200.0000000000002,1200.0000000000002,76075.52837058135,83268.03708386968,46612.15424973892,9584.910889227871,5653.3677258043235,61850.432864771115,1980.6804890908898,10844.045840490002,0.0,"[61314.450692056016, 7744.083218467265, 10939.488883223128, 19474.77605735541]"
2025-07-01,1200.0000000000002,1199.9999999999984,67155.55270790702,84102.46660339703,40996.47882377411,21060.11997050878,16567.739356781596,78624.33815106448,6543.091360843898,7364.101762468345,0.0,"[53743.80830582938, 21320.651681868083, 28122.070235270283, 24352.262292096337]"
2025-07-02,1199.9999999999984,1200.0000000000002,71258.03915411336,79199.70264601996,44111.07521843398,10564.263140129198,10626.753419757042,65302.091778320224,4302.8783056943075,6629.893035041692,0.0,"[61727.09277837032, 14630.685874104367, 18364.53337153408, 9913.02769331341]"
2025-07-03,1200.0000000000002,1200.000000000002,85046.07581927934,92438.47567644811,53483.767207502504,9992.35766678791,6806.860503447623,70282.98537773803,2891.553214010421,10987.570280496788,0.0,"[72045.36226484708, 13402.96500253273, 20117.237512154825, 7565.398972259894]"
2025-07-04,1200.000000000002,9313.743848822141,88323.23337141628,88323.23337141628,56634.48401026277,0.0,32114.02008931196,88748.50409957473,7874.19868118303,54489.244603908875,0.0,"[76313.19294439412, 3882.635228532391, 23864.64153495811, 16023.214184637955]"
2025-07-05,9313.743848822141,3157.741504383676,52971.32838501103,53622.08233243573,33858.706842422376,1274.1401852767622,15550.559613028527,50683.40664072766,4363.180422898343,31863.658848797342,0.0,"[63748.43501423664, 9486.545611830077, 11618.097858961799, 9361.721680358061]"
2025-07-06,3157.741504383676,1200.0000000000002,59253.523395011514,89729.07183637071,36341.904525071586,35383.164551627844,12448.001364802858,84173.07044150229,5541.0284798262355,13047.046704722936,0.0,"[65384.453830747734, 35266.72576555689, 36169.094920387106, 30928.892095221254]"
2025-07-07,1200.0000000000002,1200.0000000000002,81622.97057358717,90498.22998700273,50736.54943175392,11770.989954334063,6310.283321029683,68817.82270711767,2201.766433321784,14963.973616506317,0.0,"[68826.88676985088, 7411.180990342507, 33726.18157049437, 31309.33068796928]"
2025-07-08,1200.0000000000002,1200.0000000000002,87742.22998530447,94305.1244963512,55518.227346985084,8518.047780795467,2553.2728284062355,66589.54795618678,1136.173105106425,15315.97913749363,0.0,"[78945.71223195549, 7040.657021775654, 9391.870903592477, 17281.177854353784]"
2025-07-09,1200.0000000000002,1200.0000000000002,87284.01811238495,91735.12539204129,54807.85780978874,6162.33192290316,2262.586282036006,63232.776014727904,932.0197100721952,14215.543918801503,0.0,"[72104.88052761067, 6203.088032931694, 6545.326188340676, 5120.455645373372]"
2025-07-10,1200.0000000000002,1200.0000000000002,80943.0375881313,86280.94853818856,50572.420810570475,7039.519552286631,3576.2215217989624,61188.16188465607,1263.9290756630885,10321.138592192445,0.0,"[63059.77755691101, 9366.229106404937, 5691.407519457891, 19048.486812170042]"
2025-07-11,1200.0000000000002,10099.90698256673,97271.20390524501,97271.20390524501,62512.31273910036,0.0,33714.835370092114,96227.14810919247,8266.6855154505,59522.87465639161,0.0,"[76323.5827692598, 3802.2901123086485, 483.02553082769026, 1442.6083788058543]"
2025-07-12,10099.90698256673,5139.610253857657,62539.6731476352,62539.6731476352,40780.94288039287,5.2659743232652545e-14,16765.133501981836,57546.076382374704,4294.217671420156,37541.87992783109,0.0,"[79732.42644469779, 10331.868775309631, 14209.293157928738, 13750.36033844212]"
2025-07-13,5139.610253857657,1200.0000000000039,69291.89546982762,81300.42527531259,43931.424558970204,16790.858229818725,8595.979986381757,69318.26277517069,3612.780063847872,15769.356934320185,0.0,"[85843.87018179939, 17399.936452990067, 25443.23263944793, 29676.078621101242]"
2025-07-14,1200.0000000000039,1200.0000000000002,77599.45897203556,85759.24863727391,47976.1959128714,10729.662863763158,5288.884368048645,63994.743144683205,1886.5885668721662,11601.423345381447,0.0,"[61686.0620134343, 8364.788715413219, 11484.008863799385, 7761.67001052716]"
2025-07-15,1200.0000000000002,1200.0000000000002,83076.69019556417,88035.24487076295,51637.576665392626,6661.062538105202,3898.043793866833,62196.68299736466,1454.8375013183881,12541.493155556178,0.0,"[69823.87391020785, 6920.808886799944, 7486.1045985176415, 5769.906433403355]"
2025-07-16,1200.0000000000002,1199.9999999999966,87323.30538332881,93152.07298800598,55525.936326074356,7581.152096608896,2958.7342079692908,66065.82263065255,1199.717024667522,17908.64736619366,0.0,"[84956.51573031356, 5610.733949568438, 7905.371133114524, 5943.464384353313]"
2025-07-17,1199.9999999999966,1199.9999999999984,79659.87940013541,85358.37994813194,49941.830638291285,7168.926608675531,5472.343479523132,62583.100726489945,1684.54770322909,9921.826464007165,0.0,"[66067.21840056994, 7683.047075405764, 7900.458391237957, 4213.0651791792025]"
2025-07-18,1199.9999999999984,10799.999999999998,98941.35866245601,97162.90645865185,63849.198777793135,360.2025342803925,32066.480511032823,96275.88182310635,8058.96994253322,59683.54279607965,0.0,"[81365.32335402197, 4042.6838738254814, 328.19889908879884, 17385.826489733634]"
2025-07-19,10799.999999999998,5801.582631646668,77991.9157073164,77888.47176478384,51609.330436341785,38.6571865936868,16689.89453807447,68337.88216100994,4171.980197913867,56703.234903354605,0.0,"[94463.66337536872, 7117.5648102997875, 53.139958491934905, 19445.13308484054]"
2025-07-20,5801.582631646668,1199.999999999962,71775.30959368299,84379.27257536766,44413.1768440897,17602.914564105133,8074.290384966145,70090.38179316098,3302.2152745609824,16592.090120785775,0.0,"[74499.28841636614, 17383.240890735524, 22589.892753269574, 35610.24016785619]"
2025-07-21,1199.999999999962,1200.0000000000002,73883.27457150933,86153.7535592973,46679.88231989983,14067.598505883972,5214.370659286003,65961.8514850698,1914.3299184403738,9699.727152820193,0.0,"[54822.973990778664, 11366.435985667287, 22931.146413046026, 6551.076293652295]"
2025-07-22,1200.0000000000002,1200.000000000002,71266.0818826528,86535.23109669515,45528.13184518405,15241.761391251768,6008.638732443583,66778.5319688794,2192.4890650671846,10577.977697120958,0.0,"[53563.45990744374, 18369.1372571414, 20082.244758030574, 6246.880341082519]"
2025-07-23,1200.000000000002,1200.0000000000002,83681.92725614739,89180.66758660163,52840.106211130485,7359.701620040687,4108.732522392739,64308.54035356391,1348.1609059750824,11976.233621830605,0.0,"[61619.79166649149, 5839.78021197645, 17713.81238362113, 5599.335102380668]"
2025-07-24,1200.0000000000002,1200.000000000002,87979.53765554086,91182.02792531037,55830.661906046305,4504.083012793697,3129.953387375079,63464.69830621508,1275.7407123826124,14297.257251562016,0.0,"[69271.96583414936, 7874.273151637016, 14668.640883697819, 4803.047276730783]"
2025-07-25,1200.000000000002,10800.000000000007,87818.72113952952,87446.81896883421,55949.81527576525,71.75852383565974,34715.21398391973,90736.78778352065,8427.939924955848,55576.93353275796,0.0,"[76941.45425602818, 4040.0073174772538, 23932.714365305903, 155.9017976871662]"
2025-07-26,10800.000000000007,5638.412195933236,72314.58413337902,72314.58413337902,47148.076699695404,0.0,16216.059232367481,63364.13593206288,3937.9314450162383,49914.537824187966,0.0,"[66812.67210855903, 7911.15446353071, 6938.220503671392, 15109.882988995085]"
2025-07-27,5638.412195933236,1200.0000000000002,65402.25077692737,79956.8386981192,40724.53944210826,19140.657359097113,10547.172624151684,70412.36942535706,4164.316992175593,11106.357666406682,0.0,"[60123.456134688844, 17005.23120157292, 24353.75536535009, 28673.07458938414]"
2025-07-28,1200.0000000000002,1200.0000000000002,77738.71293582492,87180.78341697242,48395.205815129455,11352.487440995188,8101.881631442411,67849.57488756705,2487.6171881310975,7264.333672219076,0.0,"[61036.83486092681, 11446.185235245, 28315.117663856963, 7024.750912726947]"
2025-07-29,1200.0000000000002,1200.0000000000002,76180.3988521804,88874.87930769408,47841.33141956251,14274.977804454049,4114.325525579706,66230.63474959627,1576.9011762670534,9887.770857099142,0.0,"[60401.36513850624, 14257.602297175277, 26826.36391268742, 6225.27306929815]"
