date,stage,training_last_date,selected,load_old_mae_kw,load_calendar_mae_kw,legacy_remaining_mae,legacy_execution_mae,calendar_remaining_mae,calendar_execution_mae,calendar_decay_remaining_mae,calendar_decay_execution_mae,adaptive_remaining_mae,adaptive_execution_mae
2025-05-04,1,2025-05-03,calendar_decay,976.348007782002,137.7890270992544,0.07587175158452478,0.097139313859444,0.0396710684322251,0.05077654651925878,0.04083037955341319,0.05069863243506767,0.04083037955341319,0.05069863243506767
2025-05-04,2,2025-05-03,calendar_decay,275.54052911069243,145.3406000312231,0.04510663854510724,0.040671502455555085,0.037055346765102394,0.03567863049690879,0.036773772724141646,0.035683873747135365,0.036773772724141646,0.035683873747135365
2025-05-04,3,2025-05-03,calendar_decay,810.0238763829491,164.29167724045828,0.052102915424515395,0.052102915424515395,0.03884907149057808,0.03884907149057808,0.03867259358796493,0.03867259358796493,0.03867259358796493,0.03867259358796493
2025-05-05,0,2025-05-04,calendar_decay,307.7677135811441,173.37814684598646,0.05915856434928838,0.03206770822082831,0.03862388315679048,0.027785753062103652,0.03593356924908994,0.02661555890015022,0.03593356924908994,0.02661555890015022
2025-05-05,1,2025-05-04,calendar_decay,437.57188431642817,116.92393986083974,0.05885707932375469,0.07103126531799107,0.037175909968176914,0.04185895890837458,0.03779515755187958,0.042286903706440726,0.03779515755187958,0.042286903706440726
2025-05-05,2,2025-05-04,calendar_decay,212.22120358039066,134.33392088181319,0.04781243913027445,0.04524679225688527,0.038470450364199875,0.04203615355032078,0.033936366034050036,0.04137413392154968,0.033936366034050036,0.04137413392154968
2025-05-05,3,2025-05-04,calendar_decay,353.6805621904157,135.85989193535337,0.036716130104266206,0.036716130104266206,0.028046099577868105,0.028046099577868105,0.026896377952324302,0.026896377952324302,0.026896377952324302,0.026896377952324302
2025-05-06,0,2025-05-05,calendar_decay,309.400423892068,138.61561669470305,0.06034724361769046,0.0468712315300735,0.06935555059816194,0.0675567907432009,0.04936955474653872,0.055229136686506454,0.04936955474653872,0.055229136686506454
2025-05-06,1,2025-05-05,calendar_decay,322.82182822608314,122.89888980340979,0.04004035515708451,0.0574550292499014,0.04136234780360756,0.05229323933501577,0.041541008966712686,0.054843318544465676,0.041541008966712686,0.054843318544465676
2025-05-06,2,2025-05-05,calendar_decay,135.86564658001478,149.88341839316934,0.03289385239447601,0.03926019686371922,0.052033384946827556,0.06729549693292432,0.04232975806889692,0.05720057000421284,0.04232975806889692,0.05720057000421284
2025-05-06,3,2025-05-05,calendar_decay,263.4990701550735,176.7559012349293,0.026574885091215982,0.026574885091215982,0.0364571279849853,0.0364571279849853,0.033525746435587346,0.033525746435587346,0.033525746435587346,0.033525746435587346
2025-05-07,0,2025-05-06,calendar_decay,221.7322296433686,106.18296512162135,0.04260064776972349,0.030711430233091346,0.04063415632116106,0.029050728049324688,0.04007517152222414,0.028686280346682063,0.04007517152222414,0.028686280346682063
2025-05-07,1,2025-05-06,calendar_decay,341.14014245883817,128.02810078708714,0.037270842949018876,0.03887955212740506,0.042634523778419614,0.038877199901471905,0.04310431014948265,0.0395309823947984,0.04310431014948265,0.0395309823947984
2025-05-07,2,2025-05-06,calendar_decay,116.79952171115266,114.60130397834091,0.040823838229258655,0.037644169334331554,0.04455858217224172,0.05397021166914368,0.04444068238514053,0.05630196743901895,0.04444068238514053,0.05630196743901895
2025-05-07,3,2025-05-06,calendar_decay,302.84588488040094,166.53925352633567,0.040299799633435426,0.040299799633435426,0.038985101572744325,0.038985101572744325,0.03630087219616732,0.03630087219616732,0.03630087219616732,0.03630087219616732
2025-05-08,0,2025-05-07,calendar_decay,178.52446317630097,121.07079587708276,0.03816316029743159,0.03191371658667133,0.040022253537143254,0.03118598012634797,0.03960642454530882,0.030877172539773286,0.03960642454530882,0.030877172539773286
2025-05-08,1,2025-05-07,calendar_decay,283.89430510753624,102.25780313159467,0.044797259343507846,0.043645590853825605,0.041962426549612464,0.037992501313542315,0.042180972242643215,0.03824470407422569,0.042180972242643215,0.03824470407422569
2025-05-08,2,2025-05-07,calendar_decay,154.74995311462243,152.98095008947672,0.04047890288718974,0.043144445041277416,0.04313548835868944,0.043055019938468296,0.04238953054129418,0.04302202462429089,0.04238953054129418,0.04302202462429089
2025-05-08,3,2025-05-07,calendar_decay,302.3208538393662,244.37871852709608,0.050113150350402536,0.050113150350402536,0.044667525168542555,0.044667525168542555,0.0439719691987287,0.0439719691987287,0.0439719691987287,0.0439719691987287
2025-05-09,0,2025-05-08,calendar_decay,1002.3011429154151,120.23010595906399,0.11097301724155463,0.029579394342209124,0.029863607150880253,0.02958731252331319,0.02967084348900558,0.029375987295108822,0.02967084348900558,0.029375987295108822
2025-05-09,1,2025-05-08,calendar_decay,1563.5619648832026,62.23190168166786,0.13305579906677936,0.15463679101067584,0.02996081894155598,0.037404486006817596,0.029980206211754963,0.037113522046179924,0.029980206211754963,0.037113522046179924
2025-05-09,2,2025-05-08,calendar_decay,314.9857748096004,146.76134117590473,0.07663599310313761,0.057330815436380994,0.03491443019803648,0.0382017452503654,0.03004888946736384,0.036389826837443025,0.03004888946736384,0.036389826837443025
2025-05-09,3,2025-05-08,calendar_decay,1316.162541716746,172.80330623912226,0.1474859078635817,0.1474859078635817,0.02187057758402794,0.02187057758402794,0.021425475804983992,0.021425475804983992,0.021425475804983992,0.021425475804983992
2025-05-10,0,2025-05-09,calendar_decay,541.0355914826456,133.2903736337355,0.04373728490787,0.029940011807470735,0.03939044636852101,0.02788442384405003,0.03708995879201312,0.02743363450903705,0.03708995879201312,0.02743363450903705
2025-05-10,1,2025-05-09,calendar_decay,809.5535849988487,144.9238150667898,0.049168748720957084,0.0486799799213724,0.04005855587323105,0.054061349472966674,0.039834043277778286,0.0537176220388162,0.039834043277778286,0.0537176220388162
2025-05-10,2,2025-05-09,calendar_decay,208.90423538606774,111.53823930356916,0.046548268920394445,0.054987350437947585,0.04508099842912494,0.048965040131763636,0.03463821519661355,0.04106286150875164,0.03463821519661355,0.04106286150875164
2025-05-10,3,2025-05-09,calendar_decay,869.3301448902334,137.16370115682716,0.05971691614522439,0.05971691614522439,0.027203096336771048,0.027203096336771048,0.02695608795834713,0.02695608795834713,0.02695608795834713,0.02695608795834713
2025-05-11,0,2025-05-10,calendar_decay,702.8657960326628,119.49796467326395,0.061477742214617624,0.027700619305343968,0.034434883704857824,0.0266645342516265,0.03287774350599306,0.02574681089973753,0.03287774350599306,0.02574681089973753
2025-05-11,1,2025-05-10,calendar_decay,935.7905196827478,122.49254884757661,0.08029183852029305,0.10256230422228144,0.03597712596089294,0.034799644882202975,0.035307849994635175,0.03428130710192336,0.035307849994635175,0.03428130710192336
2025-05-11,2,2025-05-10,calendar_decay,232.98717641078792,153.24936453528946,0.06373298672761638,0.040446406688245104,0.03601824149322322,0.03663567982677603,0.03601188719395816,0.0366617405423598,0.03601188719395816,0.0366617405423598
2025-05-11,3,2025-05-10,calendar_decay,880.225841604619,239.16616656673563,0.07118347782636941,0.07118347782636941,0.035324199976529316,0.035324199976529316,0.03527214204992461,0.03527214204992461,0.03527214204992461,0.03527214204992461
2025-05-12,0,2025-05-11,calendar_decay,287.52179879083053,101.81958862812306,0.047055984114751155,0.024044748888796555,0.04239037328246374,0.02969862249361675,0.043042346059013775,0.027922964206499954,0.043042346059013775,0.027922964206499954
2025-05-12,1,2025-05-11,calendar_decay,476.08857048399045,105.16074958333132,0.048717271240009435,0.04076391185145182,0.04934931008872054,0.06515472041180123,0.04923677792912193,0.0649038513025375,0.04923677792912193,0.0649038513025375
2025-05-12,2,2025-05-11,calendar_decay,148.3248842250204,204.57014353355726,0.045163955088483795,0.06115417812487021,0.05655033013533047,0.06197047805236386,0.045187777330227864,0.054693578082861787,0.045187777330227864,0.054693578082861787
2025-05-12,3,2025-05-11,calendar_decay,462.2064209466844,232.4843156967143,0.04199860341461382,0.04199860341461382,0.03489715400066809,0.03489715400066809,0.035034826608469995,0.035034826608469995,0.035034826608469995,0.035034826608469995
2025-05-13,0,2025-05-12,calendar_decay,212.71610975372354,120.13806704808238,0.07906799814067544,0.05446214088634522,0.05728156146007338,0.05624915574274256,0.041672412352978486,0.04649153017674092,0.041672412352978486,0.04649153017674092
2025-05-13,1,2025-05-12,calendar_decay,424.9378056873411,157.6327202692424,0.05127337178367801,0.07583171543890696,0.03792889065742786,0.0465093167433019,0.03754227619016064,0.04735937399448866,0.03754227619016064,0.04735937399448866
2025-05-13,2,2025-05-12,calendar_decay,109.13972829914354,160.6930272064813,0.05252705081236336,0.04478945275198714,0.05001854939342066,0.05070969012286247,0.04160323815156043,0.045030654342751705,0.04160323815156043,0.045030654342751705
2025-05-13,3,2025-05-12,calendar_decay,364.1170372713101,213.62470062041143,0.034770469006626795,0.034770469006626795,0.033415207348907655,0.033415207348907655,0.03350887498131365,0.03350887498131365,0.03350887498131365,0.03350887498131365
2025-05-14,0,2025-05-13,calendar_decay,203.22185452720214,133.5458456180328,0.03541510049162556,0.03787254904061675,0.04378524314940179,0.04200677052907049,0.03633318655396138,0.03931551668246221,0.03633318655396138,0.03931551668246221
2025-05-14,1,2025-05-13,calendar_decay,327.8970697476151,85.80528194067611,0.035538106301279175,0.03995738274494882,0.0319616920039541,0.03428051701810166,0.033311832464151446,0.03467912074097883,0.033311832464151446,0.03467912074097883
2025-05-14,2,2025-05-13,calendar_decay,141.19361709428804,126.68715295394489,0.03557629961949863,0.03207062699620861,0.031816149736531074,0.029338757336051742,0.032372471311758605,0.030080332036115803,0.032372471311758605,0.030080332036115803
2025-05-14,3,2025-05-13,calendar_decay,276.13021469512216,164.75999491940874,0.03964450006424188,0.03964450006424188,0.03367161548806801,0.03367161548806801,0.03368238014216669,0.03368238014216669,0.03368238014216669,0.03368238014216669
2025-05-15,0,2025-05-14,calendar_decay,159.0891986689432,92.56048087384032,0.04346293248213812,0.03321173404987917,0.040022062828289816,0.041445079996903,0.036792046981043276,0.035298865548065,0.036792046981043276,0.035298865548065
2025-05-15,1,2025-05-14,calendar_decay,260.23525935477284,114.6293507303458,0.03983794619224341,0.03407140437588704,0.03610555675146916,0.035930464733220556,0.03797249466453205,0.037772606918273534,0.03797249466453205,0.037772606918273534
2025-05-15,2,2025-05-14,calendar_decay,121.48612517903913,176.48738441715727,0.04064629760267353,0.05207815374600225,0.03686782448266769,0.040865047841724574,0.03811742074490674,0.03880285866779467,0.03811742074490674,0.03880285866779467
2025-05-15,3,2025-05-14,calendar_decay,279.5284725892006,247.50087620184792,0.048892701836913424,0.048892701836913424,0.04763594821748873,0.04763594821748873,0.04653207833921564,0.04653207833921564,0.04653207833921564,0.04653207833921564
2025-05-16,0,2025-05-15,calendar_decay,994.3107634616008,113.96125495758714,0.11401170855896066,0.025624518755452165,0.03211213461912852,0.019793499080758354,0.03628281492406602,0.021051050015982238,0.03628281492406602,0.021051050015982238
2025-05-16,1,2025-05-15,calendar_decay,1531.730333103939,121.82925501418607,0.1381657052283727,0.18473147634279066,0.035418965789649676,0.04923301095951931,0.039178715617786894,0.05297467305470252,0.039178715617786894,0.05297467305470252
2025-05-16,2,2025-05-15,calendar_decay,320.82490033852827,133.31571403655738,0.09908617023455069,0.030275834337224274,0.037983978644148736,0.026417013370835584,0.023402634807736716,0.021307980812743606,0.023402634807736716,0.021307980812743606
2025-05-16,3,2025-05-15,calendar_decay,1512.0830783480342,174.03372271306245,0.17367671706891533,0.17367671706891533,0.03440272658197376,0.03440272658197376,0.027599999678007244,0.027599999678007244,0.027599999678007244,0.027599999678007244
2025-05-17,0,2025-05-16,calendar_decay,510.275087453174,107.40089053206279,0.09530754970062151,0.059530433205636106,0.06623989536344675,0.06504262491566885,0.04795206995998792,0.04966857862819861,0.04795206995998792,0.04966857862819861
2025-05-17,1,2025-05-16,calendar_decay,804.5765446685791,112.07362890115223,0.06019039931219552,0.09301432929892524,0.04604736259252015,0.060199631431498875,0.04572745373046756,0.06000470892865739,0.04572745373046756,0.06000470892865739
2025-05-17,2,2025-05-16,calendar_decay,222.361288888545,131.0442578142974,0.07351875496103899,0.05490882861756996,0.04061991747071404,0.05303736727462795,0.039519460750974726,0.05221693214152083,0.039519460750974726,0.05221693214152083
2025-05-17,3,2025-05-16,calendar_decay,787.3690046291498,167.40194290746138,0.04341014375433405,0.04341014375433405,0.040680722478617926,0.040680722478617926,0.03392302260644989,0.03392302260644989,0.03392302260644989,0.03392302260644989
2025-05-18,0,2025-05-17,calendar_decay,713.3553602605991,109.10162655208563,0.05835156510968413,0.027337333257468014,0.06263229181926176,0.047870928600472526,0.040815263058808456,0.041696448751195055,0.040815263058808456,0.041696448751195055
2025-05-18,1,2025-05-17,calendar_decay,988.7167522394591,123.61809339674579,0.07715241438324466,0.10332821572717221,0.0397215219774421,0.032005415663079,0.03773264818313812,0.03095665438785696,0.03773264818313812,0.03095665438785696
2025-05-18,2,2025-05-17,calendar_decay,197.81777598092168,168.955524331618,0.06618935254446064,0.04993727660640481,0.0372002416987248,0.04853462819814843,0.03862765864525871,0.049318528029773705,0.03862765864525871,0.049318528029773705
2025-05-18,3,2025-05-17,calendar_decay,976.9933839158039,143.15794573441013,0.08379297637609265,0.08379297637609265,0.025931819909002292,0.025931819909002292,0.027105712468429983,0.027105712468429983,0.027105712468429983,0.027105712468429983
2025-05-19,0,2025-05-18,calendar_decay,286.4275184089364,86.0995547862147,0.03549676133694746,0.03508899763220207,0.05170808317342333,0.034656581632721346,0.0534020770951654,0.03476707774344052,0.0534020770951654,0.03476707774344052
2025-05-19,1,2025-05-18,calendar_decay,426.50320533114154,114.0899656380438,0.036716315191603725,0.03774309433805509,0.05768398056374162,0.07157133228722823,0.05917598715098202,0.07271735946741871,0.05917598715098202,0.07271735946741871
2025-05-19,2,2025-05-18,calendar_decay,126.40914820280433,147.7066344132931,0.03337554439752795,0.03633809828438502,0.050255433424404757,0.05457697764083438,0.03990909562303015,0.05310878700575742,0.03990909562303015,0.05310878700575742
2025-05-19,3,2025-05-18,calendar_decay,425.4950224355971,170.72063858913322,0.03203103933867816,0.03203103933867816,0.06373609661642599,0.06373609661642599,0.047651803516929846,0.047651803516929846,0.047651803516929846,0.047651803516929846
2025-05-20,0,2025-05-19,calendar_decay,233.15808987187734,97.09926208424793,0.05042400051495928,0.031227193627386258,0.041449676451246115,0.03033762243344986,0.038788616141892066,0.028971442830581916,0.038788616141892066,0.028971442830581916
2025-05-20,1,2025-05-19,calendar_decay,400.1203245382435,95.1848776638484,0.0576528107831784,0.04894216347490272,0.04244779103439685,0.04175180409655056,0.04207543499690338,0.041262771235063916,0.04207543499690338,0.041262771235063916
2025-05-20,2,2025-05-19,calendar_decay,135.90769631236128,135.28924548995602,0.05654623953616204,0.06877866118268026,0.043964465760098936,0.05576808545854269,0.04465372307823184,0.05425455045669866,0.04465372307823184,0.05425455045669866
2025-05-20,3,2025-05-19,calendar_decay,278.42873848427155,183.6201255531098,0.10166799217730176,0.10166799217730176,0.05585593927400747,0.05585593927400747,0.04893636539303914,0.04893636539303914,0.04893636539303914,0.04893636539303914
2025-05-21,0,2025-05-20,calendar_decay,216.09302841676725,116.29698950435397,0.038929763922258644,0.028178361337193588,0.04614095412492364,0.028306000263831548,0.044900907582201915,0.028249674901759045,0.044900907582201915,0.028249674901759045
2025-05-21,1,2025-05-20,calendar_decay,319.5429127209957,95.6164026660335,0.04480911840240763,0.05757838238038184,0.0519760316033288,0.06009811756816711,0.05079779513065646,0.05924074854594733,0.05079779513065646,0.05924074854594733
2025-05-21,2,2025-05-20,calendar_decay,116.43380774552466,120.10508891616766,0.05086831590191381,0.05337452640568274,0.0464314885698289,0.060249937793840073,0.04527954083841889,0.05932508515980009,0.04527954083841889,0.05932508515980009
2025-05-21,3,2025-05-20,calendar_decay,262.8135230928055,180.9755204371337,0.03051223675697909,0.03051223675697909,0.03268365585616187,0.03268365585616187,0.03204851836064443,0.03204851836064443,0.03204851836064443,0.03204851836064443
2025-05-22,0,2025-05-21,calendar_decay,169.97963586469143,112.12631760377016,0.05691404617881806,0.03500830132149208,0.04863930980400432,0.053209473923572635,0.03968844665510683,0.04123381462468393,0.03968844665510683,0.04123381462468393
2025-05-22,1,2025-05-21,calendar_decay,333.8982473979965,112.40667330704233,0.045578547749197146,0.052570227351523134,0.039598789285289655,0.04136091770941152,0.04058014623195723,0.04165275807957375,0.04058014623195723,0.04165275807957375
2025-05-22,2,2025-05-21,calendar_decay,87.4301903547879,104.69554685233535,0.03724078052174839,0.03319802457903436,0.03516406473467483,0.04355232273293551,0.03744260465225746,0.04484889863361942,0.03744260465225746,0.04484889863361942
2025-05-22,3,2025-05-21,calendar_decay,348.23775648532774,184.13329105993745,0.03661321101671919,0.03661321101671919,0.028517004866740865,0.028517004866740865,0.02661186005774457,0.02661186005774457,0.02661186005774457,0.02661186005774457
2025-05-23,0,2025-05-22,calendar_decay,954.3773103356918,97.10905558011612,0.1078117335702971,0.030622677688696878,0.03535265360589529,0.026977707490211996,0.03393373251297631,0.02694612962378079,0.03393373251297631,0.02694612962378079
2025-05-23,1,2025-05-22,calendar,1531.419074052535,87.3538392682142,0.1333463798974382,0.1812810829560089,0.03921586634555881,0.048674700465741245,0.037342374544158966,0.04690109346992962,0.03921586634555881,0.048674700465741245
2025-05-23,2,2025-05-22,calendar_decay,324.9650696908912,109.50902387037358,0.08932782048499191,0.055346293357703684,0.03744280927143311,0.04722420585302157,0.03486036141278588,0.043973561383697186,0.03486036141278588,0.043973561383697186
2025-05-23,3,2025-05-22,calendar_decay,1351.5597184533617,141.95284089301288,0.10419746562538933,0.10419746562538933,0.03021215486873892,0.03021215486873892,0.029652115528096542,0.029652115528096542,0.029652115528096542,0.029652115528096542
2025-05-24,0,2025-05-23,calendar_decay,534.2055601820749,110.99180105877906,0.06783947102763932,0.036415036243863975,0.03430461091268049,0.025414916500079383,0.03410662937378106,0.025486014933718163,0.03410662937378106,0.025486014933718163
2025-05-24,1,2025-05-23,calendar_decay,808.0315649500199,121.0753889214835,0.10206985733369099,0.11307759960501426,0.042912904746230524,0.027762939042162125,0.03863537172168731,0.026309482002759954,0.03863537172168731,0.026309482002759954
2025-05-24,2,2025-05-23,calendar_decay,219.5798189067562,108.0578931957946,0.056097665225711885,0.0468499217047051,0.04345966560536628,0.05352185780806339,0.042764919429424814,0.05290537183484687,0.042764919429424814,0.05290537183484687
2025-05-24,3,2025-05-23,calendar_decay,786.1345594274555,141.92123719174103,0.10370670841063565,0.10370670841063565,0.03540596507735771,0.03540596507735771,0.03071863351592154,0.03071863351592154,0.03071863351592154,0.03071863351592154
2025-05-25,0,2025-05-24,calendar_decay,622.7205478293478,106.27986624778023,0.05673625298880041,0.037615356321729077,0.055955557341165404,0.054693265235899374,0.038880791001053794,0.04602988598044292,0.038880791001053794,0.04602988598044292
2025-05-25,1,2025-05-24,calendar_decay,1064.7095159740277,129.93240877999352,0.077381934284165,0.07646506976120257,0.03468375889177038,0.03836658953674939,0.03441921041089403,0.03771577803138671,0.03441921041089403,0.03771577803138671
2025-05-25,2,2025-05-24,calendar_decay,241.62123877567734,189.0256696587503,0.0534291353147589,0.0510129019879104,0.04069167924078262,0.042858645814421274,0.036833851534682216,0.03853118189792218,0.036833851534682216,0.03853118189792218
2025-05-25,3,2025-05-24,calendar_decay,959.7350459008593,184.63580027640887,0.07886518243810595,0.07886518243810595,0.03865427177765777,0.03865427177765777,0.037740523323461395,0.037740523323461395,0.037740523323461395,0.037740523323461395
2025-05-26,0,2025-05-25,calendar_decay,269.4014695575262,142.52568999299447,0.06284982990257777,0.03931432060815021,0.0471110661882198,0.03967208528744435,0.04304942905829776,0.036989148798012024,0.04304942905829776,0.036989148798012024
2025-05-26,1,2025-05-25,calendar_decay,412.60232052033825,117.74069980457091,0.05495926698426245,0.08830825032193743,0.044436458368445786,0.057495944062705806,0.043728487176353574,0.05878812547864753,0.043728487176353574,0.05878812547864753
2025-05-26,2,2025-05-25,calendar_decay,153.95392926175433,147.3093358979425,0.060630793221088726,0.04974031196776475,0.05648173143509434,0.05300936484275295,0.04256943302533488,0.04244339384217009,0.04256943302533488,0.04244339384217009
2025-05-26,3,2025-05-25,calendar_decay,382.19507231632264,152.22621882263223,0.04254097370498065,0.04254097370498065,0.03537430470972619,0.03537430470972619,0.03540205474656235,0.03540205474656235,0.03540205474656235,0.03540205474656235
2025-05-27,0,2025-05-26,calendar_decay,260.9130233503549,123.9247676920364,0.03479714683603793,0.03547487720322454,0.038993944464119315,0.040256886790271985,0.03658070041945003,0.03984191931552173,0.03658070041945003,0.03984191931552173
2025-05-27,1,2025-05-26,calendar_decay,367.14289860177354,98.70602812933919,0.0404107140347851,0.048158192372893094,0.03583307931902354,0.044587889372949996,0.0357668395982607,0.04459131474482489,0.0357668395982607,0.04459131474482489
2025-05-27,2,2025-05-26,calendar_decay,92.4061449408405,127.76358016398325,0.032468573019179665,0.03215920213182213,0.03367204816155479,0.03851042421604023,0.0329169733641008,0.03681121167142961,0.0329169733641008,0.03681121167142961
2025-05-27,3,2025-05-26,calendar_decay,262.73315074846863,158.54404059959296,0.02936240504044091,0.02936240504044091,0.033512169636482916,0.033512169636482916,0.03284875414155455,0.03284875414155455,0.03284875414155455,0.03284875414155455
2025-05-28,0,2025-05-27,calendar_decay,219.21641110822407,118.67928017738924,0.042947256947286495,0.03462934329362444,0.04398159540376039,0.03321512397080984,0.04249485171191246,0.03304210658689707,0.04249485171191246,0.03304210658689707
2025-05-28,1,2025-05-27,calendar_decay,308.988893581553,111.26622358930555,0.04621615317849054,0.06010884214339968,0.0460841794702371,0.056065037190048,0.045519373774089496,0.05544197507044336,0.045519373774089496,0.05544197507044336
2025-05-28,2,2025-05-27,calendar_decay,135.42885952700502,148.13366319932092,0.04675147797376361,0.051793523269861745,0.04678121149188606,0.05849069434651369,0.04141163865752793,0.055499737041596164,0.04141163865752793,0.055499737041596164
2025-05-28,3,2025-05-27,calendar_decay,301.90097789463834,157.64684448577557,0.027464724279753192,0.027464724279753192,0.03512784799946657,0.03512784799946657,0.03314572467129292,0.03314572467129292,0.03314572467129292,0.03314572467129292
2025-05-29,0,2025-05-28,calendar_decay,208.15836649856857,115.14138495626354,0.04025253016361821,0.03295734714715522,0.03834670219164695,0.03073134014089108,0.041338411980333084,0.02961942825938189,0.041338411980333084,0.02961942825938189
2025-05-29,1,2025-05-28,calendar_decay,239.76029652776649,128.9099426022892,0.058906796839823534,0.06921239930607706,0.04782615354759619,0.06380286606541653,0.04766052111164838,0.0635995269252374,0.04766052111164838,0.0635995269252374
2025-05-29,2,2025-05-28,calendar_decay,180.7010822656007,185.63045176178966,0.04264267499930335,0.03774394769954072,0.04335105082702427,0.039474787563832506,0.03579907757807889,0.037988335150103886,0.03579907757807889,0.037988335150103886
2025-05-29,3,2025-05-28,calendar_decay,371.81368679460076,189.28655279241949,0.05682832502792873,0.05682832502792873,0.037069587708128765,0.037069587708128765,0.033956336717360994,0.033956336717360994,0.033956336717360994,0.033956336717360994
2025-05-30,0,2025-05-29,calendar_decay,1014.8604605812416,127.40665995235153,0.09432561872556058,0.03664485938603416,0.05459839214773281,0.042488545071570794,0.04103585924383464,0.03470967427057324,0.04103585924383464,0.03470967427057324
2025-05-30,1,2025-05-29,calendar,1480.6166100610644,98.92051870332321,0.1370597238112579,0.19461786524321853,0.03855451803976557,0.04163982216844653,0.039223372311960235,0.04147564067058853,0.03855451803976557,0.04163982216844653
2025-05-30,2,2025-05-29,calendar_decay,311.371271167329,132.46925089379897,0.10579340456814743,0.061868107007851086,0.035501722263098286,0.03402687471177182,0.035945211628729934,0.03659052647885654,0.035945211628729934,0.03659052647885654
2025-05-30,3,2025-05-29,calendar_decay,1298.973391629511,151.97397419096166,0.0907665720932165,0.0907665720932165,0.03799483413885877,0.03799483413885877,0.037931568872286124,0.037931568872286124,0.037931568872286124,0.037931568872286124
2025-05-31,0,2025-05-30,calendar_decay,511.3140045393,136.63040595984194,0.04477851147028685,0.05457044076205562,0.053275133981086756,0.04766406126440472,0.038424081616527425,0.04057908107661358,0.038424081616527425,0.04057908107661358
2025-05-31,1,2025-05-30,calendar,842.3897475958427,110.40867866045869,0.05394480732722006,0.054146707289156125,0.03453455140527312,0.03990118253907277,0.03453195148659766,0.03988951661422723,0.03453455140527312,0.03990118253907277
2025-05-31,2,2025-05-30,calendar_decay,252.568448650645,156.85643303741008,0.040222236510360554,0.04143741395601616,0.036951426708223316,0.03244207703952113,0.031242728539385183,0.030471954082937427,0.031242728539385183,0.030471954082937427
2025-05-31,3,2025-05-30,calendar_decay,735.2633387188116,175.14269342585712,0.04232769333480471,0.04232769333480471,0.03535821222417265,0.03535821222417265,0.033261021305902944,0.033261021305902944,0.033261021305902944,0.033261021305902944
2025-06-01,0,2025-05-31,calendar_decay,902.3208521749359,287.37151178843584,0.08101682837909824,0.06847430751143349,0.055407667844565,0.06105624559703187,0.07158448064510352,0.038111672763369686,0.07158448064510352,0.038111672763369686
2025-06-01,1,2025-05-31,calendar_decay,817.5178067707569,205.99297405241867,0.13826156939547654,0.16796273690348434,0.06842032512026862,0.0866779158294506,0.08563184841843959,0.09661299958404351,0.08563184841843959,0.09661299958404351
2025-06-01,2,2025-05-31,calendar_decay,560.2864932974192,411.1551306880749,0.07463865629563148,0.05287998332912958,0.04743738087109967,0.05023542882556068,0.04884628647682253,0.06285105754320011,0.04884628647682253,0.06285105754320011
2025-06-01,3,2025-05-31,calendar_decay,760.5104483883881,225.17603400619183,0.13437621294937788,0.13437621294937788,0.058851319357991955,0.058851319357991955,0.040721352235694404,0.040721352235694404,0.040721352235694404,0.040721352235694404
2025-06-02,0,2025-06-01,calendar_decay,554.9344228482114,241.23054393851527,0.061781653269673026,0.05785202592115646,0.05645514526022284,0.058702123743336165,0.0654714637957932,0.04173553370286178,0.0654714637957932,0.04173553370286178
2025-06-02,1,2025-06-01,calendar,267.05607238699855,205.50428270452463,0.0794367993032097,0.04726159473268804,0.06739024720706173,0.042820383612633586,0.07633908363186237,0.042999315055353066,0.06739024720706173,0.042820383612633586
2025-06-02,2,2025-06-01,calendar_decay,477.83027751697136,350.97319441416454,0.0797330293771937,0.13474913014580656,0.07611095030624242,0.11389765613008797,0.0839570918386796,0.1218539571961316,0.0839570918386796,0.1218539571961316
2025-06-02,3,2025-06-01,calendar_decay,270.21041597758443,176.58527919907507,0.12771456361899228,0.12771456361899228,0.08719136019081856,0.08719136019081856,0.05603306623193639,0.05603306623193639,0.05603306623193639,0.05603306623193639
2025-06-03,0,2025-06-02,calendar_decay,428.8256864972619,182.0868815545712,0.03660898577157068,0.025243776038653555,0.03296277941125217,0.03736002138212929,0.04413030561972799,0.028319029374105402,0.04413030561972799,0.028319029374105402
2025-06-03,1,2025-06-02,calendar,210.74188150915435,170.14494024377206,0.04760329670424581,0.06257902992107683,0.03254210453437517,0.036379252997299806,0.04615324872920093,0.043919810445919735,0.03254210453437517,0.036379252997299806
2025-06-03,2,2025-06-02,calendar_decay,343.4669621927099,317.2159693269763,0.028752246300875632,0.028265836263924603,0.02917908078914543,0.02864890604103158,0.0370251919993509,0.03415747547933429,0.0370251919993509,0.03415747547933429
2025-06-03,3,2025-06-02,calendar_decay,252.65355467824767,185.64714419111556,0.027161538302367953,0.027161538302367953,0.029792854958608332,0.029792854958608332,0.03174811393701593,0.03174811393701593,0.03174811393701593,0.03174811393701593
2025-06-04,0,2025-06-03,calendar_decay,413.6213030641016,230.6910966201528,0.04367892999363482,0.03079211175090677,0.04421192621623127,0.03398089655092461,0.052885968747767034,0.03437754197967332,0.052885968747767034,0.03437754197967332
2025-06-04,1,2025-06-03,calendar,171.0353721815756,195.85905634090392,0.043568175101763466,0.03637764657704282,0.045150131965866966,0.03423063469065997,0.05559594895826674,0.0346776447555222,0.045150131965866966,0.03423063469065997
