date,soc_start,soc_end,initial_grid,final_grid,plan_cost,adjustment_cost,emergency_cost,total_cost,emergency_kwh,surplus_kwh,max_charge_discharge_overlap,stage_objectives
2025-05-23,1200.0000000000002,1200.0000000000016,72096.8243161893,72096.8243161893,43711.27581788991,0.0,0.0,43711.27581788991,0.0,61432.54209952265,0.0,[62730.22099297737]
2025-05-24,1200.0000000000016,1199.9999999999986,52408.911752897635,52408.911752897635,31512.02136838473,0.0,0.0,31512.02136838473,0.0,44956.445818181426,0.0,[63067.95791890118]
2025-05-25,1199.9999999999986,1200.0000000000023,46622.297251708645,46622.297251708645,27034.11377614839,0.0,39797.45709439687,66831.57087054526,9823.258251237392,4413.650333783877,0.0,[55242.8805698616]
2025-05-26,1200.0000000000023,1200.0000000000018,52222.1602828193,52222.1602828193,31424.76359983938,0.0,27889.294214582456,59314.05781442184,7774.180809008575,1962.3423042306804,0.0,[45939.92785399327]
2025-05-27,1200.0000000000018,1199.9999999999986,51989.13471013776,51989.13471013776,31468.187861889626,0.0,18937.379122912185,50405.566984801815,4755.998839365531,4117.667871099445,0.0,[49465.52805183551]
2025-05-28,1199.9999999999986,1200.0000000000023,62088.9168000392,62088.9168000392,36815.52301972246,0.0,12962.358240346442,49777.8812600689,3760.666480588307,9522.425847294173,0.0,[55378.39135207743]
2025-05-29,1200.0000000000023,1200.0000000000036,62568.19868041927,62568.19868041927,37476.19872680791,0.0,13482.39726360383,50958.59599041174,3456.957944180109,7861.699791266057,0.0,[52631.94544998999]
2025-05-30,1200.0000000000036,1200.0000000000039,74823.13390107633,74823.13390107633,46126.78963513802,0.0,0.0,46126.78963513802,0.0,63923.63388176186,0.0,[62147.5954491531]
2025-05-31,1200.0000000000039,1200.0,62326.07993465662,62326.07993465662,37157.25695456799,0.0,362.2014666969236,37519.45842126491,168.88265735708262,49872.0663286436,0.0,[68842.54506185178]
2025-06-01,1200.0,1200.0,64078.88787314556,64078.88787314556,36624.49357150812,0.0,61978.4873382619,98602.98090977002,15486.043172693771,4150.583872031864,0.0,[69108.62688876223]
2025-06-02,1200.0,1200.0,74512.34242401336,74512.34242401336,44910.644761335134,0.0,41981.681050178,86892.32581151313,10806.581582683473,12182.461190061475,0.0,[60896.7692149198]
2025-06-03,1200.0,1200.0000000000005,72343.40283877123,72343.40283877123,44092.68908722517,0.0,33105.163344580214,77197.85243180538,8289.44300779904,7979.656733024425,0.0,[56714.58371305177]
2025-06-04,1200.0000000000005,1200.0000000000027,86164.57008150994,86164.57008150994,53798.05246653702,0.0,18251.87584506855,72049.92831160556,5248.837076186014,17049.81300769595,0.0,[68669.84025957917]
2025-06-05,1200.0000000000027,1200.0000000000002,78459.71987249661,78459.71987249661,48257.19499930389,0.0,17631.301341544808,65888.4963408487,4681.057465479128,7535.2204437903765,0.0,[62621.68846789064]
2025-06-06,1200.0000000000002,1200.0000000000002,95224.4364430483,95224.4364430483,61560.47447901362,0.0,0.0,61560.47447901362,0.0,59590.75904344572,0.0,[77157.17568300758]
2025-06-07,1200.0000000000002,1200.0000000000016,82052.62579463096,82052.62579463096,50620.48348567811,0.0,217.42123743563045,50837.90472311374,102.22529055902135,46310.004585189985,0.0,[96123.62279786068]
2025-06-08,1200.0000000000016,1200.000000000003,61476.28796478537,61476.28796478537,35992.04291005863,0.0,52774.214797352695,88766.25770741134,13163.376903101054,5433.961553666191,0.0,[68321.66867333336]
2025-06-09,1200.000000000003,1200.0000000000007,81156.503659391,81156.503659391,50584.67570402671,0.0,15333.606492317453,65918.28219634417,3846.425006142087,9637.519583589949,0.0,[65171.40810618797]
2025-06-10,1200.0000000000007,1200.000000000001,77248.47238537247,77248.47238537247,47672.58859210223,0.0,13661.199990169429,61333.788582271656,3670.4706260457892,5024.050840647641,0.0,[61824.97975352001]
2025-06-11,1200.000000000001,1200.0000000000032,82528.69594678513,82528.69594678513,51890.93596137652,0.0,14342.876458525687,66233.81241990221,3765.8657172239327,5566.4827653198645,0.0,[61444.86513299898]
2025-06-12,1200.0000000000032,1200.0000000000002,82812.58487200527,82812.58487200527,51703.30758102553,0.0,7848.469460201703,59551.77704122724,2044.9622927464866,7875.23482757792,0.0,[62631.831277386875]
2025-06-13,1200.0000000000002,1200.0000000000002,91680.88200924662,91680.88200924662,59053.14221429386,0.0,0.0,59053.14221429386,0.0,58527.34028035914,0.0,[70699.4233608963]
2025-06-14,1200.0000000000002,1200.000000000003,80834.62180035809,80834.62180035809,49609.202774500045,0.0,60.87424818854946,49670.077022688594,28.70749737729284,50109.986547735396,0.0,[84832.11030853364]
2025-06-15,1200.000000000003,1200.0000000000027,66081.93189065481,66081.93189065481,39536.09255109605,0.0,45196.12547224451,84732.21802334057,11657.2392373525,2775.385141483681,0.0,[73320.93491739217]
2025-06-16,1200.0000000000027,1200.0000000000036,77474.55011801295,77474.55011801295,47551.84759674073,0.0,24845.094935154855,72396.94253189559,5879.372620364611,6173.270332221572,0.0,[64667.362937238744]
2025-06-17,1200.0000000000036,1200.0000000000007,78952.19734625785,78952.19734625785,48929.61624416402,0.0,24628.126163410147,73557.74240757417,5856.199278768423,5820.013599172699,0.0,[63207.63753042586]
2025-06-18,1200.0000000000007,1200.0000000000039,82951.26192244428,82951.26192244428,51513.89954911147,0.0,8930.020419655917,60443.91996876738,2439.5971080695263,9960.57399837932,0.0,[69560.9111968666]
2025-06-19,1200.0000000000039,1199.9999999999993,79889.0849524848,79889.0849524848,49707.00958433376,0.0,9926.516718165753,59633.526302499515,2474.808607346842,9701.209955327444,0.0,[67593.93182158777]
2025-06-20,1199.9999999999993,1200.0000000000002,90434.56997597127,90434.56997597127,57639.45726569645,0.0,0.0,57639.45726569645,0.0,63473.989125971275,0.0,[72959.65655480066]
2025-06-21,1200.0000000000002,1199.9999999999989,67926.17155488906,67926.17155488906,41752.79555445851,0.0,0.0,41752.79555445851,0.0,44458.92406229845,0.0,[72741.30922015087]
2025-06-22,1199.9999999999989,1200.0,63597.00090874614,63597.00090874614,37414.598935131675,0.0,42100.89006765738,79515.48900278905,10451.18845077936,2696.050050228414,0.0,[79328.1580146288]
2025-06-23,1200.0,1200.000000000001,73502.55633216715,73502.55633216715,45656.66979777791,0.0,16971.768139752952,62628.43793753086,4462.874120622495,6497.185018116609,0.0,[64618.3309330914]
2025-06-24,1200.000000000001,1200.0000000000023,86054.27178077816,86054.27178077816,54303.98588820548,0.0,13244.69695156834,67548.68283977383,3597.2363956751497,8669.733152730765,0.0,[74106.7474613018]
2025-06-25,1200.0000000000023,1200.0000000000007,78927.45606467113,78927.45606467113,49252.32036787016,0.0,14954.637139701768,64206.95750757193,3859.871908962383,7976.90408551222,0.0,[67421.6005505583]
2025-06-26,1200.0000000000007,1200.0000000000025,76609.05626739748,76609.05626739748,48149.39798084812,0.0,14899.928528962464,63049.32650981059,3603.396334905997,8388.427971406958,0.0,[65371.61791927547]
2025-06-27,1200.0000000000025,1200.0000000000039,88164.23914266979,88164.23914266979,56677.52534744562,0.0,0.0,56677.52534744562,0.0,63538.19397657887,0.0,[72359.39724597549]
2025-06-28,1200.0000000000039,1200.0000000000023,69863.70034995573,69863.70034995573,43075.16391888242,0.0,107.37732190857727,43182.541240791,50.22325627155158,43778.574032892066,0.0,[74042.65643582978]
2025-06-29,1200.0000000000023,1199.9999999999995,55190.01601747953,55190.01601747953,32951.93158682968,0.0,75787.57820200112,108739.50978883081,19355.953757329607,1224.867908142476,0.0,[51068.16826203688]
2025-06-30,1199.9999999999995,1200.0000000000005,76075.52837058135,76075.52837058135,46612.154249738924,0.0,16501.623802859234,63113.77805259816,4344.7048861118765,6043.7021408706205,0.0,[61314.450692056016]
2025-07-01,1200.0000000000005,1199.9999999999982,67155.55270790702,67155.55270790702,40996.47882377411,0.0,64856.022878313786,105852.5017020879,17821.18766945507,2048.757282226258,0.0,[53743.80830582938]
2025-07-02,1199.9999999999982,1200.000000000002,71258.03915411336,71258.03915411336,44111.07521843398,0.0,33995.48483237746,78106.56005081144,9680.198171858501,3847.005204913563,0.0,[61727.09277837032]
2025-07-03,1200.000000000002,1200.0000000000002,85046.07581927933,85046.07581927933,53483.767207502504,0.0,23346.304496360204,76830.0717038627,6545.157742780471,7160.219766841501,0.0,[72045.36226484708]
2025-07-04,1200.0000000000002,1200.0000000000002,88323.23337141628,88323.23337141628,56634.48401026277,0.0,0.0,56634.48401026277,0.0,54769.16293631862,0.0,[76313.19294439412]
2025-07-05,1200.0000000000002,1200.0,61986.59932814674,61986.59932814674,37721.839357783494,0.0,2885.047536465916,40606.88689424941,1336.695486705797,30264.76424834677,0.0,[67997.88078113386]
2025-07-06,1200.0,1200.0000000000023,61428.79173321559,61428.79173321559,37279.054964166986,0.0,88516.22438550604,125795.27934967302,22153.008432930626,113.40051067175636,0.0,[66415.31931375267]
2025-07-07,1200.0000000000023,1200.0000000000002,81622.97057358715,81622.97057358715,50736.54943175391,0.0,16995.567850436702,67732.11728219062,4413.006979048154,8182.399615813144,0.0,[68826.88676985088]
2025-07-08,1200.0000000000002,1200.0000000000002,87742.22998530447,87742.22998530447,55518.227346985084,0.0,11419.241955908987,66937.46930289407,2921.277779406792,10609.120254386762,0.0,[78945.71223195549]
2025-07-09,1200.0000000000002,1200.0000000000002,87284.01811238495,87284.01811238495,54807.85780978874,0.0,8738.175657291838,63546.033467080575,2287.5755790945204,11067.730569815712,0.0,[72104.88052761067]
2025-07-10,1200.0000000000002,1200.000000000002,80943.0375881313,80943.0375881313,50572.420810570475,0.0,13670.994662478672,64243.41547304914,3339.8845725623987,7124.224010582723,0.0,[63059.77755691101]
2025-07-11,1200.000000000002,1200.0000000000002,97271.203905245,97271.203905245,62512.31273910036,0.0,0.0,62512.31273910036,0.0,60336.1718561332,0.0,[76323.5827692598]
2025-07-12,1200.0000000000002,1200.0000000000002,72428.45868382047,72428.45868382047,45011.93228331179,0.0,52.50720499439994,45064.43948830619,24.77435323382599,36992.01364055456,0.0,[84386.5147879086]
2025-07-13,1200.0000000000002,1200.000000000005,73669.24019633612,73669.24019633612,45814.43344094576,0.0,42069.88841831489,87884.32185926064,10526.900081962935,10253.70857884687,0.0,[87915.1799519725]
2025-07-14,1200.000000000005,1200.0000000000002,77599.45897203556,77599.45897203556,47976.19591287141,0.0,19697.141451516763,67673.33736438816,4815.469577343258,6519.418460385075,0.0,[61686.0620134343]
2025-07-15,1200.0000000000002,1200.000000000002,83076.69019556417,83076.69019556417,51637.576665392626,0.0,11219.177484435442,62856.75414982807,2937.8403877849796,9048.0876788363,0.0,[69823.87391020785]
2025-07-16,1200.000000000002,1200.000000000002,87323.30538332881,87323.30538332881,55525.936326074356,0.0,8927.520404452003,64453.45673052636,2561.81514804163,13236.876623861554,0.0,[84956.51573031355]
2025-07-17,1200.000000000002,1200.0000000000002,79659.87940013541,79659.87940013541,49941.830638291285,0.0,13973.524709152498,63915.35534744378,3558.593436609588,6368.07966080072,0.0,[66067.21840056994]
2025-07-18,1200.0000000000002,1200.0000000000002,98941.35866245601,98941.35866245601,63849.198777793135,0.0,0.0,63849.198777793135,0.0,62783.92795487314,0.0,[81365.32335402197]
2025-07-19,1200.0000000000002,1200.0000000000002,88658.58237398307,88658.58237398307,56129.14710300845,0.0,85.16090583268007,56214.30800884113,39.832042017156255,56797.2620326669,0.0,[99435.46170870205]
2025-07-20,1200.0000000000002,1200.0000000000002,76888.17918440152,76888.17918440152,46611.19040862482,0.0,30901.428112628015,77512.61852125284,7811.50361635756,8297.477931480254,0.0,[76917.10333735477]
2025-07-21,1200.0000000000002,1200.0000000000002,73883.2745715093,73883.2745715093,46679.88231989981,0.0,34446.821889159604,81126.70420905942,7920.187095455697,3846.6924963821552,0.0,[54822.97399077864]
2025-07-22,1200.0000000000002,1200.0000000000002,71266.0818826528,71266.0818826528,45528.13184518405,0.0,34246.11940338444,79774.25124856849,8856.185488818097,2668.525846230342,0.0,[53563.45990744374]
2025-07-23,1200.0000000000002,1200.0000000000039,83681.9272561474,83681.9272561474,52840.106211130485,0.0,13712.221368412673,66552.32757954315,3490.954053769868,8340.099346392106,0.0,[61619.79166649149]
2025-07-24,1200.0000000000039,1200.0000000000002,87979.53765554086,87979.53765554086,55830.661906046305,0.0,7473.975650626701,63304.637556673006,2201.040828563914,11994.473641499902,0.0,[69271.96583414936]
2025-07-25,1200.0000000000002,1200.0000000000002,87818.72113952952,87818.72113952952,55949.81527576525,0.0,0.0,55949.81527576525,0.0,56848.26394992705,0.0,[76941.45425602818]
2025-07-26,1200.0000000000002,1200.0000000000002,82981.25080004569,82981.25080004569,51667.89336636207,0.0,0.0,51667.89336636207,0.0,49778.50161086673,0.0,[71784.47044189236]
2025-07-27,1200.0000000000002,1200.0000000000018,70333.81988351986,70333.81988351986,42844.97452948585,0.0,43060.8908752513,85905.86540473715,10788.177815643565,3206.4789710587847,0.0,[62455.93473080419]
2025-07-28,1200.0000000000018,1200.000000000002,77738.71293582492,77738.71293582492,48395.205815129455,0.0,31708.46475297169,80103.67056810114,7427.504086994656,3032.555457397085,0.0,[61036.83486092681]
2025-07-29,1200.000000000002,1200.0000000000002,76180.3988521804,76180.3988521804,47841.33141956251,0.0,29226.020067522702,77067.35148708522,7261.765623913361,3377.1341576855075,0.0,[60401.36513850624]
2025-07-30,1200.0000000000002,1200.000000000002,70663.20662055741,70663.20662055741,44873.72986574391,0.0,32881.842850251036,77755.57271599495,8762.053545764029,1352.1620670168284,0.0,[57163.211316602705]
2025-07-31,1200.000000000002,1199.9999999999984,76527.1238786638,76527.1238786638,48127.12346911455,0.0,21786.54220698269,69913.66567609724,5144.822288987443,2952.2988221223873,0.0,[60736.22771268236]
2025-08-01,1199.9999999999984,1200.0000000000002,82636.4796322233,82636.4796322233,53444.34838441228,0.0,0.0,53444.34838441228,0.0,57280.73373554493,0.0,[66253.88614743963]
2025-08-02,1200.0000000000002,1200.0000000000039,87616.55979326888,87616.55979326888,55112.75709351133,0.0,74.0889826513184,55186.84607616265,34.65340629154275,62039.68255014342,0.0,[98388.37333571563]
2025-08-03,1200.0000000000039,1199.9999999999982,57657.54224800216,57657.54224800216,36308.50272851705,0.0,47616.602687524995,83925.10541604205,12046.38030373301,3313.8645351143114,0.0,[54368.513707780075]
2025-08-04,1199.9999999999982,1200.0000000000002,64948.84370987254,64948.84370987254,42556.02594619507,0.0,34216.83697210007,76772.86291829514,8373.385482882677,4409.991950063526,0.0,[54326.941553011384]
2025-08-05,1200.0000000000002,1200.000000000002,66576.56732015955,66576.56732015955,42990.910526124666,0.0,27722.92236088181,70713.83288700647,6969.534457521002,4781.665214480535,0.0,[55104.80983824294]
2025-08-06,1200.000000000002,1200.0000000000002,79342.87734246116,79342.87734246116,51017.837242674854,0.0,14212.915616929924,65230.75285960478,3553.004011855597,10670.891852582943,0.0,[67419.87809050204]
2025-08-07,1200.0000000000002,1200.0000000000002,83177.02131200324,83177.02131200324,51756.12661523103,0.0,9782.790422169124,61538.917037400155,2621.683545969685,17938.680196456015,0.0,[68129.27121383203]
2025-08-08,1200.0000000000002,1200.000000000002,78262.48359325578,78262.48359325578,49934.25768145587,0.0,0.0,49934.25768145587,0.0,58405.034898516904,0.0,[64788.21426226251]
2025-08-09,1200.000000000002,1200.000000000003,72852.07297941891,72852.07297941891,44928.97897767474,0.0,0.0,44928.97897767474,0.0,49947.111948126214,0.0,[66112.95534047035]
2025-08-10,1200.000000000003,1200.0000000000014,63149.23270281039,63149.23270281039,38938.835167458186,0.0,43547.86877195764,82486.70393941583,10613.94356033122,4790.391678149601,0.0,[59489.264613824635]
2025-08-11,1200.0000000000014,1200.000000000002,69348.89080134558,69348.89080134558,43029.51480200676,0.0,20669.12789290202,63698.642694908776,5233.671486938154,6194.832408071998,0.0,[59878.68765698212]
2025-08-12,1200.000000000002,1200.0000000000002,78653.61213611517,78653.61213611517,48594.11673124574,0.0,14391.429301540367,62985.54603278611,3554.1638633090115,10362.005077643644,0.0,[67268.07428272939]
2025-08-13,1200.0000000000002,1199.9999999999984,69302.19750190951,69302.19750190951,43778.12880710221,0.0,18182.83042423756,61960.95923133977,4460.979949053117,3771.397784273663,0.0,[59785.543610442495]
2025-08-14,1199.9999999999984,1200.0000000000002,72572.81951917437,72572.81951917437,46540.795067435174,0.0,21117.938138806683,67658.73320624186,4827.609903534866,7233.362373912181,0.0,[62938.87544337705]
2025-08-15,1200.0000000000002,1200.0000000000002,91038.49344336988,91038.49344336988,58576.963717815524,0.0,0.0,58576.963717815524,0.0,69172.59750136336,0.0,[76101.428177361]
2025-08-16,1200.0000000000002,1200.0000000000011,78337.28122231473,78337.28122231473,48827.662117518164,0.0,0.0,48827.662117518164,0.0,57094.734982866445,0.0,[70780.99324368342]
2025-08-17,1200.0000000000011,1200.0000000000027,65441.84259360118,65441.84259360118,39447.52039328031,0.0,39218.84913743187,78666.36953071218,9688.95011141651,8018.251821214082,0.0,[73270.51694019263]
2025-08-18,1200.0000000000027,1200.0000000000002,66179.32842547161,66179.32842547161,42553.5705963285,0.0,26225.835468280668,68779.40606460917,6287.461485900845,4302.303194994336,0.0,[53514.508937311366]
2025-08-19,1200.0000000000002,1200.0000000000039,68225.28754746656,68225.28754746656,43208.83990932811,0.0,19257.919740120084,62466.7596494482,5052.77486430512,5049.747166897545,0.0,[53126.053942739796]
2025-08-20,1200.0000000000039,1200.000000000002,66577.19944035269,66577.19944035269,42185.99874871883,0.0,44154.667143676525,86340.66589239535,10152.789761509859,2594.46607124729,0.0,[46404.59862359071]
2025-08-21,1200.000000000002,1200.0000000000002,63709.84383237988,63709.84383237988,41188.34918040015,0.0,31422.534058022848,72610.883238423,7570.501716538095,2312.733086844582,0.0,[45307.184098440164]
2025-08-22,1200.0000000000002,1200.0000000000002,81111.53439419877,81111.53439419877,52160.53497042624,0.0,0.0,52160.53497042624,0.0,55977.161408025175,0.0,[66357.27213250214]
2025-08-23,1200.0000000000002,1200.0,72699.87143173319,72699.87143173319,45287.133174459894,0.0,0.0,45287.133174459894,0.0,45851.90331093558,0.0,[90576.21975502944]
2025-08-24,1200.0,1200.0000000000011,58424.09186437341,58424.09186437341,36647.573702471025,0.0,49066.625255647334,85714.19895811836,12294.339174802308,3206.490758482255,0.0,[70321.56079413113]
2025-08-25,1200.0000000000011,1200.0000000000002,88283.53095581493,88283.53095581493,55065.188039350105,0.0,13253.843401510825,68319.03144086093,3371.4053074102453,16318.947303251762,0.0,[74416.65268679927]
2025-08-26,1200.0000000000002,1200.0000000000039,68970.14049591916,68970.14049591916,44491.6195243805,0.0,21099.64362739095,65591.26315177145,5188.515849867355,4589.711486434159,0.0,[62872.27695004258]
2025-08-27,1200.0000000000039,1200.0000000000002,68343.9670075308,68343.9670075308,43962.160752532276,0.0,27385.92530667821,71348.08605921049,7636.573273001135,3989.453299442885,0.0,[54473.520506775974]
2025-08-28,1200.0000000000002,1200.000000000002,74300.62850524415,74300.62850524415,46969.55963841764,0.0,17562.393575704802,64531.95321412244,5120.27009748275,4472.429532904124,0.0,[64022.479432373766]
2025-08-29,1200.000000000002,1200.000000000002,92508.18889308521,92508.18889308521,59505.125898218954,0.0,0.0,59505.125898218954,0.0,65319.01142662477,0.0,[77087.6278863002]
2025-08-30,1200.000000000002,1200.0000000000014,56626.36689497731,56626.36689497731,36666.9499348257,0.0,57.41733303271601,36724.36726785842,26.388966702135235,34970.274582792976,0.0,[40453.36426646645]
2025-08-31,1200.0000000000014,1200.000000000004,56265.27000874517,56265.27000874517,35737.17174810251,0.0,63062.72378031202,98799.89552841453,15366.796987817133,1607.7033798522398,0.0,[56010.31332564611]
2025-09-01,1200.000000000004,1200.0000000000039,78058.50028954717,78058.50028954717,48161.51936294045,0.0,306.8666791443471,48468.3860420848,84.78174825871471,20293.42029146096,0.0,[65480.26878613942]
2025-09-02,1200.0000000000039,1200.0000000000011,66060.68471455254,66060.68471455254,41093.73129450774,0.0,4146.716004028602,45240.447298536346,879.5561520623053,8936.443173552998,0.0,[57599.04169261228]
2025-09-03,1200.0000000000011,1200.0000000000007,69375.4431361342,69375.4431361342,42929.42158851803,0.0,4477.670228250468,47407.0918167685,1095.9448895439396,11072.64550448862,0.0,[59770.79707218717]
2025-09-04,1200.0000000000007,1200.0000000000014,66636.77334789207,66636.77334789207,41643.65570314608,0.0,10316.994911607759,51960.650614753846,2217.7071962488635,10988.624618217787,0.0,[63750.85248508154]
2025-09-05,1200.0000000000014,1200.0000000000005,67939.2020299155,67939.2020299155,42669.43999959095,0.0,0.0,42669.43999959095,0.0,57351.230721268075,0.0,[65024.33244447497]
2025-09-06,1200.0000000000005,1200.000000000002,69272.66201147137,69272.66201147137,43059.64264908998,0.0,0.0,43059.64264908998,0.0,57434.41638553956,0.0,[65764.82034528769]
2025-09-07,1200.000000000002,1199.999999999999,44344.233607753486,44344.233607753486,27802.508324929167,0.0,70412.05048780915,98214.55881273831,16633.075536428085,3412.487872605934,0.0,[30676.975026977525]
2025-09-08,1199.999999999999,1199.9999999999995,64745.2488637527,64745.2488637527,39012.549988565064,0.0,18869.03008006293,57881.580068628,4892.910554823078,6309.686378348514,0.0,[60894.602559268016]
2025-09-09,1199.9999999999995,1200.000000000005,55916.29316057854,55916.29316057854,34742.76254744828,0.0,19335.19660208044,54077.95914952872,4660.6664592932375,3790.392479359629,0.0,[51221.139416712955]
2025-09-10,1200.000000000005,1200.0000000000032,69620.09958386995,69620.09958386995,42059.65157501298,0.0,12847.685307924363,54907.336882937336,3308.0731923428157,7444.8949186441605,0.0,[59243.87016032406]
2025-09-11,1200.0000000000032,1200.000000000001,70225.09460133745,70225.09460133745,43274.11826267776,0.0,17217.190933431637,60491.309196109396,3908.6688339964094,16639.661254798433,0.0,[60516.03018824938]
2025-09-12,1200.000000000001,1200.0000000000002,69253.92849767114,69253.92849767114,43752.0702711874,0.0,0.0,43752.0702711874,0.0,53478.05414174625,0.0,[57212.857006697835]
2025-09-13,1200.0000000000002,1200.0000000000007,59274.860076913654,59274.860076913654,36358.36444156963,0.0,0.0,36358.36444156963,0.0,47098.17986481925,0.0,[59375.888140267416]
2025-09-14,1200.0000000000007,1200.0000000000011,59863.96264715966,59863.96264715966,35497.11741118458,0.0,45784.85545397912,81281.9728651637,11062.277010019767,6717.554596539096,0.0,[57895.06974148441]
2025-09-15,1200.0000000000011,1200.0000000000045,54281.98537471239,54281.98537471239,33581.7565394912,0.0,31626.033326781446,65207.78986627265,7355.223242412872,2840.9783633786647,0.0,[45642.178837146115]
2025-09-16,1200.0000000000045,1200.0000000000005,70438.07342983015,70438.07342983015,42675.16169653826,0.0,20137.709176003005,62812.87087254126,5119.834928706301,11746.220180127895,0.0,[55379.816133324064]
2025-09-17,1200.0000000000005,1199.999999999999,68122.73659899994,68122.73659899994,42077.08192993347,0.0,18152.799209727516,60229.88113966098,4663.116519265084,8570.397708650316,0.0,[54805.59390230301]
2025-09-18,1199.999999999999,1200.0000000000011,62559.19339976447,62559.19339976447,38624.599384939254,0.0,19226.796395078192,57851.39578001745,4630.6334261486645,4041.9290406686364,0.0,[52545.86131726033]
2025-09-19,1200.0000000000011,1200.0000000000045,75691.07492506094,75691.07492506094,47479.738093547894,0.0,0.0,47479.738093547894,0.0,55386.10324239604,0.0,[58249.864216983144]
2025-09-20,1200.0000000000045,1199.9999999999984,58504.26836665852,58504.26836665852,35213.661235392865,0.0,1.6916237988057337,35215.35285919167,0.7912178666069849,38772.25287281502,0.0,[57878.17219057692]
2025-09-21,1199.9999999999984,1199.9999999999995,53494.56055706161,53494.56055706161,31175.779749561967,0.0,51661.993967878625,82837.77371744059,12485.697031386784,3710.2105875904617,0.0,[53594.874219273486]
2025-09-22,1199.9999999999995,1200.0000000000027,64437.79617370441,64437.79617370441,39588.83210101786,0.0,36889.22930045441,76478.06140147228,8485.173566617534,8457.523279348012,0.0,[47844.72548345653]
2025-09-23,1200.0000000000027,1200.0000000000005,67986.82184469078,67986.82184469078,41761.34281334908,0.0,17889.172984712095,59650.51579806118,4193.739867750609,5796.335574868679,0.0,[55507.462097585216]
2025-09-24,1200.0000000000005,1200.0000000000005,59629.49587374777,59629.49587374777,37149.04536815913,0.0,26735.31106784579,63884.35643600492,7992.557993954684,2455.00106926383,0.0,[55724.55017857791]
2025-09-25,1200.0000000000005,1200.0000000000005,66101.90262573249,66101.90262573249,40768.77787718806,0.0,15425.463129296972,56194.241006485034,3818.569417514224,5502.48038592034,0.0,[55443.902902661364]
2025-09-26,1200.0000000000005,1200.000000000001,82566.7258177854,82566.7258177854,52529.797556402125,0.0,0.0,52529.797556402125,0.0,60238.11229668405,0.0,[68439.81675443683]
2025-09-27,1200.000000000001,1199.9999999999998,56021.68461646435,56021.68461646435,33900.991532441156,0.0,10.128144610286355,33911.11967705144,4.7372051498065275,34136.29921912793,0.0,[56680.042280180314]
2025-09-28,1199.9999999999998,1200.0000000000018,56717.298213708375,56717.298213708375,33621.43440313393,0.0,59533.02021580627,93154.45461894019,14953.685042500825,4122.307539656748,0.0,[55576.8234792607]
2025-09-29,1200.0000000000018,1200.0000000000014,66874.65006530586,66874.65006530586,40891.9214424751,0.0,22995.759434565036,63887.68087704013,5695.20068032105,5500.767525388098,0.0,[52653.83201791839]
2025-09-30,1200.0000000000014,1199.999999999999,67438.62601286227,67438.62601286227,41892.537794160315,0.0,33434.117889106696,75326.65568326702,8521.611071035573,6012.501450901306,0.0,[53839.11794149233]
2025-10-01,1199.999999999999,1200.000000000005,65225.004250903396,65225.004250903396,40075.80249750924,0.0,6994.509375410507,47070.311872919745,2071.1105563507454,13541.48585638209,0.0,[55564.32677933391]
2025-10-02,1200.000000000005,1200.0000000000032,74659.42529558128,74659.42529558128,46576.95332290374,0.0,4081.196390174391,50658.149713078135,1401.5593257629405,19737.081869153484,0.0,[69107.63179250831]
2025-10-03,1200.0000000000032,1200.0,72045.32439870061,72045.32439870061,44633.28266450116,0.0,0.0,44633.28266450116,0.0,59911.32121353012,0.0,[58043.9381520958]
2025-10-04,1200.0,1200.0000000000055,74251.64426099509,74251.64426099509,45715.501384937685,0.0,0.0,45715.501384937685,0.0,56753.99516099508,0.0,[69372.43290761992]
2025-10-05,1200.0000000000055,1200.0000000000005,61360.31998167021,61360.31998167021,35797.83079765549,0.0,40057.331376611124,75855.16217426662,10082.49838729938,12488.886847225896,0.0,[89314.82895382753]
2025-10-06,1200.0000000000005,1200.0000000000036,54446.50196478197,54446.50196478197,32891.2139414851,0.0,33634.81309812181,66526.02703960691,8763.754520509128,1351.435766266923,0.0,[45201.25324622313]
2025-10-07,1200.0000000000036,1200.0,62310.29456587332,62310.29456587332,36734.27859139295,0.0,19276.689789411677,56010.968380804625,4761.7407630787475,5236.882489774098,0.0,[53914.59057827554]
2025-10-08,1200.0,1200.0000000000005,61694.5594724326,61694.5594724326,36628.326503181044,0.0,17537.293538388647,54165.620041569695,4160.091048047065,5304.380228429916,0.0,[53025.86335174648]
2025-10-09,1200.0000000000005,1200.0000000000014,73344.58162447726,73344.58162447726,44655.46670817754,0.0,12843.091212530131,57498.55792070767,3072.4359878671016,16216.342802264107,0.0,[61951.907155475965]
2025-10-10,1200.0000000000014,1200.0000000000023,79531.04464310023,79531.04464310023,49577.96903891415,0.0,0.0,49577.96903891415,0.0,65660.37122336522,0.0,[66888.26733939043]
2025-10-11,1200.0000000000023,1200.0000000000005,68854.76514405606,68854.76514405606,41590.33967909208,0.0,0.0,41590.33967909208,0.0,50475.71810371642,0.0,[80990.77323361565]
2025-10-12,1200.0000000000005,1200.000000000001,53156.410476996534,53156.410476996534,30298.21071827672,0.0,58441.190583907446,88739.40130218417,14228.663498366559,4816.784658696428,0.0,[52470.23383737251]
